ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,attend.x,s,mp,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,pts.x,bhe.x,attend.y,defensive_s,defensive_mp,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,pts.y,bhe.y
101,2018-11-10,CSUN,UC Riverside,Away,L,2,3,0,5,0,64,22,160,0.263,60,3,9,70,8,2,18,2,78,4,0,5,0,55,29,169,0.154,49,8,3,65,3,2,12,2,71,2
101,2018-11-17,CSUN,Long Beach St.,Away,L,0,3,0,3,0,26,17,103,0.087,25,1,4,37,4,1,6,2,31,NA,0,3,0,49,11,105,0.362,46,4,8,53,1,4,12,1,63,NA
172,2018-08-31,Dartmouth,"Villanova Annapolis, Md.",Away,L,0,3,0,3,0,30,20,87,0.115,30,2,6,27,8,1,6,3,36,3,0,3,0,38,9,80,0.363,35,8,9,30,2,5,16,1,59,NA
172,2018-09-01,Dartmouth,"Alabama Annapolis, Md.",Away,L,0,3,0,3,0,29,20,93,0.097,28,1,8,39,8,0,10,3,35,1,0,3,0,36,10,90,0.289,36,8,8,39,1,1,22,0,56,3
172,2018-09-01,Dartmouth,Navy,Away,L,1,3,0,4,0,48,20,155,0.181,45,6,7,65,4,3,18,4,66,1,0,4,0,61,22,159,0.245,61,4,6,76,6,2,16,4,75,2
172,2018-09-07,Dartmouth,Siena,Home,W,3,0,0,3,0,38,15,109,0.211,36,4,11,54,2,2,12,0,50,NA,0,3,0,25,21,112,0.036,22,2,12,46,5,1,6,0,31,NA
172,2018-09-08,Dartmouth,Lafayette,Home,W,3,0,0,3,0,43,19,112,0.214,42,7,5,52,2,1,10,0,56,NA,0,3,0,28,16,103,0.117,28,2,8,41,7,1,6,0,34,NA
172,2018-09-08,Dartmouth,Boston College,Home,L,0,3,0,3,0,24,19,113,0.044,20,5,7,48,4,3,22,0,43,NA,0,3,0,43,21,122,0.18,42,4,8,64,5,3,14,0,57,NA
172,2018-09-14,Dartmouth,"Seton Hall Hempstead, New York",Away,W,3,0,0,3,0,50,13,119,0.311,44,2,5,44,1,2,10,3,59,3,0,3,0,41,15,110,0.236,40,1,3,49,2,0,8,2,46,4
172,2018-09-14,Dartmouth,Hofstra,Away,L,1,3,0,4,0,51,17,148,0.23,45,2,6,61,7,0,10,1,58,2,0,4,0,62,22,154,0.26,62,7,8,72,2,0,12,3,75,2
172,2018-09-15,Dartmouth,Fordham,Away,L,1,3,0,4,0,51,25,159,0.164,49,6,8,66,4,2,10,2,64,2,0,4,0,55,20,146,0.24,52,4,9,74,6,1,24,0,72,3
172,2018-09-15,Dartmouth,"St. Francis Brooklyn Bronx, N.Y.",Away,W,3,0,0,3,0,41,9,100,0.32,39,7,10,54,3,1,8,1,53,3,0,3,0,25,21,104,0.038,22,3,5,41,7,0,2,1,29,1
172,2018-09-21,Dartmouth,Harvard,Home,W,3,2,0,5,0,65,31,190,0.179,60,6,7,75,5,6,14,1,84,NA,0,5,0,55,28,174,0.155,51,5,10,78,6,5,16,0,73,NA
172,2018-09-28,Dartmouth,Columbia,Away,L,1,3,0,4,0,51,25,138,0.188,49,3,6,46,7,5,20,2,69,NA,0,4,0,58,24,137,0.248,56,7,7,52,3,1,26,0,79,1
172,2018-09-29,Dartmouth,Cornell,Away,L,0,3,0,3,0,25,18,112,0.063,24,4,3,33,5,1,10,1,35,2,0,3,0,46,17,103,0.282,46,5,3,63,4,1,9,0,56.5,NA
172,2018-10-05,Dartmouth,Princeton,Home,L,0,3,0,3,0,25,21,103,0.039,23,3,2,39,4,3,4,0,33,NA,0,3,0,45,13,101,0.317,43,4,8,49,3,0,12,0,55,NA
172,2018-10-06,Dartmouth,Penn,Home,W,3,0,0,3,0,39,15,100,0.24,37,6,6,43,1,2,6,0,50,NA,0,3,0,42,16,105,0.248,41,1,12,37,6,0,14,0,50,NA
172,2018-10-12,Dartmouth,Yale,Away,L,0,3,0,3,0,32,16,98,0.163,30,1,4,37,5,2,10,0,40,2,0,3,0,47,15,105,0.305,46,5,7,42,1,2,14,1,61,2
172,2018-10-13,Dartmouth,Brown,Away,W,3,1,0,4,0,61,16,160,0.281,59,9,7,76,6,1,28,2,85,3,0,4,0,56,24,168,0.19,55,6,6,70,9,1,8,0,67,3
172,2018-10-19,Dartmouth,Harvard,Away,L,1,3,0,4,0,36,23,126,0.103,35,4,8,54,5,3,18,6,52,3,0,4,0,56,26,146,0.205,51,5,10,56,4,2,18,1,72,4
172,2018-10-26,Dartmouth,Cornell,Home,L,1,3,0,4,0,39,24,128,0.117,39,3,6,48,4,3,20,0,55,NA,0,4,0,51,22,137,0.212,47,4,10,57,3,2,16,0,65,NA
172,2018-10-27,Dartmouth,Columbia,Home,W,3,0,0,3,0,34,7,88,0.307,32,7,5,42,1,5,14,0,53,NA,0,3,0,36,23,111,0.117,34,1,9,44,7,2,2,0,40,NA
172,2018-10-30,Dartmouth,Bryant,Away,W,3,0,0,3,0,35,9,95,0.274,33,1,4,46,5,1,14,3,44,2,0,3,0,37,20,116,0.147,35,5,12,46,1,0,8,1,46,4
172,2018-11-02,Dartmouth,Brown,Home,W,3,2,0,5,0,62,29,183,0.18,59,7,4,82,7,1,20,0,80,NA,0,5,0,54,27,182,0.148,51,7,6,83,7,3,14,0,71,NA
172,2018-11-03,Dartmouth,Yale,Home,L,0,3,0,3,0,32,18,131,0.107,29,2,5,54,3,0,24,0,46,NA,0,3,0,47,26,132,0.159,43,3,6,68,2,4,22,0,65,NA
172,2018-11-09,Dartmouth,Penn,Away,L,0,3,0,3,0,31,18,108,0.12,30,2,4,49,3,1,10,0,39,NA,0,3,0,48,15,117,0.282,45,3,9,56,2,1,4,0,54,NA
172,2018-11-10,Dartmouth,Princeton,Away,L,0,3,0,3,0,31,13,98,0.184,29,0,5,36,3,3,8,4,38,2,0,3,0,47,12,99,0.354,44,3,6,37,0,3,8,2,57,2
173,2018-08-24,Davidson,Central Ark.,Home,L,0,3,0,3,0,36,14,95,0.232,31,2,5,47,10,1,12,1,45,3,0,3,0,45,17,116,0.241,38,10,7,40,2,2,10,0,62,1
173,2018-08-25,Davidson,Marist,Home,W,3,0,0,3,0,42,13,97,0.299,39,5,6,47,6,1,14,1,55,1,0,3,0,38,23,113,0.133,34,6,4,38,5,0,4,1,46,NA
173,2018-08-25,Davidson,William & Mary,Home,W,3,0,0,3,0,39,10,96,0.302,35,8,4,40,7,2,0,0,49,NA,0,3,0,35,24,110,0.1,31,7,4,43,8,2,2,0,45,NA
173,2018-08-28,Davidson,Charlotte,Home,W,3,2,0,5,0,67,29,204,0.186,65,4,9,84,2,3,20,4,84,NA,0,5,0,55,25,168,0.179,53,2,5,92,4,4,24,10,73,NA
173,2018-08-31,Davidson,App State,Away,L,0,3,0,3,0,36,15,107,0.196,35,2,6,43,4,1,2,0,40,NA,0,3,0,48,15,115,0.287,43,4,6,49,2,5,2,1,58,NA
173,2018-09-01,Davidson,"Clemson Boone, N.C.",Away,L,0,3,0,3,0,37,12,107,0.234,33,2,1,40,3,3,2,1,43,NA,0,3,0,59,14,121,0.372,53,3,4,53,2,2,4,1,66,NA
173,2018-09-01,Davidson,"Mississippi St. Boone, N.C.",Away,W,3,2,0,5,0,54,17,154,0.24,51,5,3,58,2,4,6,0,66,NA,0,5,0,74,31,169,0.254,71,2,9,75,5,5,8,2,85,NA
173,2018-09-08,Davidson,"UNC Asheville Charleston, S.C.",Away,W,3,0,0,3,0,48,14,112,0.304,47,5,5,53,3,0,8,0,57,2,0,3,0,39,15,114,0.211,38,3,5,48,5,1,6,2,46,NA
173,2018-09-08,Davidson,"Charleston So. Charleston, S.C.",Away,W,3,1,0,4,0,53,14,148,0.264,51,2,9,87,1,2,14,0,64,NA,0,4,0,50,24,170,0.153,45,1,10,76,2,0,8,0,55,1
173,2018-09-09,Davidson,Col. of Charleston,Away,L,0,3,0,3,0,28,18,108,0.093,28,3,5,42,1,0,14,1,38,2,0,3,0,48,17,110,0.282,46,1,3,57,3,1,10,2,55,NA
173,2018-09-21,Davidson,Duquesne,Home,W,3,0,0,3,0,49,10,122,0.32,47,3,2,60,3,2,6,2,57,2,0,3,0,29,22,118,0.059,28,3,0,54,3,1,4,1,35,1
173,2018-09-23,Davidson,La Salle,Home,L,0,3,0,3,0,40,17,118,0.195,34,2,7,56,5,0,2,1,43,NA,0,3,0,44,11,116,0.284,40,5,7,55,2,3,4,2,54,NA
173,2018-09-28,Davidson,Dayton,Away,L,1,3,0,4,0,35,16,117,0.162,34,7,11,47,5,0,4,0,44,4,0,4,0,59,12,125,0.376,51,5,9,57,7,1,10,1,70,3
173,2018-09-30,Davidson,Saint Louis,Away,L,1,3,0,4,0,46,17,154,0.188,41,12,9,70,9,0,6,0,61,3,0,4,0,52,14,144,0.264,47,9,9,83,12,2,14,1,70,NA
173,2018-10-06,Davidson,VCU,Home,L,0,3,0,3,0,29,17,91,0.132,27,0,5,27,6,1,6,4,33,2,0,3,0,45,12,87,0.379,43,6,5,36,0,2,18,3,62,1
173,2018-10-09,Davidson,N.C. Central,Away,W,3,0,0,3,0,37,13,97,0.247,36,13,6,47,3,2,16,2,60,5,0,3,0,26,22,99,0.04,25,3,1,41,13,3,6,0,35,2
173,2018-10-12,Davidson,George Washington,Home,W,3,1,0,4,0,49,9,138,0.29,48,6,8,74,3,4,12,1,65,2,0,4,0,48,35,159,0.082,43,3,7,66,6,0,4,0,53,3
173,2018-10-14,Davidson,George Mason,Home,W,3,1,0,4,0,55,20,161,0.217,50,6,7,72,8,2,12,4,69,4,0,4,0,45,26,146,0.13,43,8,5,70,6,4,12,5,63,3
173,2018-10-19,Davidson,Fordham,Away,W,3,1,0,4,0,58,22,146,0.247,57,6,10,61,6,1,14,3,72,NA,0,4,0,46,23,139,0.165,40,6,5,57,6,0,18,5,61,2
173,2018-10-21,Davidson,Rhode Island,Away,W,3,2,0,5,0,49,18,165,0.188,47,4,13,79,10,3,30,0,71,NA,0,5,0,61,34,183,0.148,60,10,12,92,4,1,22,0,83,NA
173,2018-10-26,Davidson,Saint Louis,Home,L,0,3,0,3,0,20,17,93,0.032,19,6,3,42,10,0,4,0,28,3,0,3,0,42,12,97,0.309,36,10,9,49,6,3,10,0,60,1
173,2018-10-28,Davidson,Dayton,Home,L,0,3,0,3,0,22,11,81,0.136,20,3,6,33,9,1,4,5,28,NA,0,3,0,49,14,101,0.347,46,9,9,42,3,2,6,2,63,3
173,2018-11-02,Davidson,George Mason,Away,L,0,3,0,3,0,25,19,97,0.062,24,5,6,36,3,3,8,1,37,3,0,3,0,43,19,103,0.233,40,3,4,50,5,2,10,4,53,3
173,2018-11-03,Davidson,George Washington,Away,L,0,3,0,3,0,36,13,108,0.213,35,2,6,50,7,1,8,0,43,2,0,3,0,48,18,120,0.25,45,7,5,56,2,2,14,1,64,3
173,2018-11-10,Davidson,VCU,Away,L,0,3,0,3,0,25,19,95,0.063,24,5,3,39,8,0,6,1,33,6,0,3,0,39,13,96,0.271,37,8,6,44,5,0,25,0,59.5,4
175,2018-08-24,Dayton,Marshall,Home,W,3,0,0,3,0,45,16,105,0.276,44,3,6,45,1,1,19,4,58.5,NA,0,3,0,33,22,109,0.101,32,1,5,36,3,1,2,0,36,NA
175,2018-08-25,Dayton,South Alabama,Home,W,3,1,0,4,0,54,20,123,0.276,47,4,10,33,7,1,28,0,73,2,0,4,0,46,29,118,0.144,41,7,6,40,4,1,12,4,60,2
175,2018-08-25,Dayton,Ball St.,Home,W,3,1,0,4,0,73,19,177,0.305,68,2,11,85,6,1,18,2,85,1,0,4,0,52,17,173,0.202,47,6,10,71,2,1,10,4,64,3
175,2018-08-31,Dayton,Kansas ,Away,L,2,3,0,5,0,58,23,158,0.222,52,3,9,57,4,1,24,1,74,3,0,5,0,68,25,158,0.272,65,4,10,67,3,2,14,1,81,2
175,2018-08-31,Dayton,Kentucky,Away,L,0,3,0,3,0,31,8,96,0.24,31,2,7,33,2,0,4,4,35,2,0,3,0,54,8,102,0.451,53,2,9,43,2,0,6,0,59,1
175,2018-09-01,Dayton,Col. of Charleston ,Away,W,3,1,0,4,0,57,15,140,0.3,51,5,10,45,9,1,17,2,71.5,2,0,4,0,50,24,129,0.202,45,9,1,58,5,1,10,2,65,1
175,2018-09-04,Dayton,Miami (OH),Home,W,3,1,0,4,0,55,21,135,0.252,48,5,14,49,5,0,17,3,68.5,3,0,4,0,39,22,118,0.144,35,5,5,48,5,2,12,3,52,2
175,2018-09-07,Dayton,"Washington Pittsburgh, Pa.",Away,L,2,3,0,5,0,68,26,170,0.247,64,5,13,69,8,6,14,5,86,3,0,5,0,64,22,164,0.256,54,8,13,61,5,2,14,5,81,2
175,2018-09-07,Dayton,Pittsburgh,Away,L,1,3,0,4,0,46,19,126,0.214,46,3,8,30,7,3,20,4,62,3,0,4,0,61,19,118,0.356,60,7,2,56,3,2,6,1,73,NA
175,2018-09-08,Dayton,"Kennesaw St. Pittsburgh, Pa.",Away,W,3,0,0,3,0,47,12,110,0.318,42,6,6,46,4,1,10,3,59,NA,0,3,0,44,11,109,0.303,42,4,9,44,6,1,16,2,57,1
175,2018-09-14,Dayton,Tennessee,Home,W,3,2,0,5,0,64,17,151,0.311,56,4,8,51,5,1,16,3,77,5,0,5,0,62,24,153,0.248,58,5,7,48,4,2,12,0,75,NA
175,2018-09-15,Dayton,Ohio St.,Home,W,3,2,0,5,0,71,28,157,0.274,65,4,12,53,3,2,6,2,80,4,0,5,0,53,18,130,0.269,51,3,11,48,4,5,24,3,73,NA
175,2018-09-15,Dayton,Evansville,Home,W,3,0,0,3,0,43,8,88,0.398,38,1,7,27,2,0,14,1,51,1,0,3,0,31,19,84,0.143,31,2,5,29,1,0,4,2,35,5
175,2018-09-21,Dayton,George Mason,Away,W,3,1,0,4,0,61,24,146,0.253,57,7,10,64,1,1,18,3,78,1,0,4,0,38,23,137,0.109,34,1,4,53,7,1,24,3,52,3
175,2018-09-22,Dayton,George Washington,Away,W,3,1,0,4,0,61,22,159,0.245,60,6,16,71,9,1,12,0,74,NA,0,4,0,44,28,150,0.107,40,9,6,64,6,2,12,0,61,NA
175,2018-09-28,Dayton,Davidson,Home,W,3,1,0,4,0,59,12,125,0.376,51,5,9,57,7,1,10,1,70,3,0,4,0,35,16,117,0.162,34,7,11,47,5,0,4,0,44,4
175,2018-09-30,Dayton,VCU,Home,L,1,3,0,4,0,54,22,144,0.222,52,4,5,61,9,1,14,4,66,4,0,4,0,52,22,143,0.21,49,9,5,57,4,0,23,0,72.5,NA
175,2018-10-05,Dayton,Duquesne,Away,W,3,0,0,3,0,43,11,102,0.314,36,3,9,40,1,2,20,0,58,2,0,3,0,30,20,97,0.103,29,1,6,44,3,0,8,1,35,1
175,2018-10-06,Dayton,La Salle,Away,W,3,0,0,3,0,48,14,120,0.283,44,3,9,57,2,1,10,2,57,1,0,3,0,27,16,107,0.103,23,2,6,42,3,1,6,0,33,NA
175,2018-10-12,Dayton,Fordham,Home,W,3,0,0,3,0,44,9,88,0.398,42,9,7,41,1,0,7,1,56.5,4,0,3,0,23,13,85,0.118,20,1,2,32,9,0,7,1,27.5,6
175,2018-10-14,Dayton,Rhode Island,Home,W,3,0,0,3,0,51,10,100,0.41,46,3,6,49,3,0,12,1,60,NA,0,3,0,23,17,97,0.062,23,3,2,34,3,1,8,1,31,NA
175,2018-10-17,Dayton,Cincinnati,Home,L,2,3,0,5,0,69,33,185,0.195,65,4,8,71,11,0,23,3,84.5,1,0,5,0,60,21,157,0.248,59,11,8,64,4,5,14,4,83,1
175,2018-10-19,Dayton,Saint Louis,Home,W,3,0,0,3,0,40,11,100,0.29,37,6,9,51,1,0,15,1,53.5,2,0,3,0,23,22,106,0.009,21,1,4,43,6,1,14,0,32,3
175,2018-10-26,Dayton,VCU,Away,L,2,3,0,5,0,56,28,168,0.167,52,5,5,74,5,2,17,3,71.5,5,0,5,0,55,28,165,0.164,52,5,5,66,5,3,16,3,71,NA
175,2018-10-28,Dayton,Davidson,Away,W,3,0,0,3,0,49,14,101,0.347,46,9,9,42,3,2,6,2,63,3,0,3,0,22,11,81,0.136,20,3,6,33,9,1,4,5,28,NA
175,2018-11-02,Dayton,Saint Louis,Away,W,3,1,0,4,0,51,14,137,0.27,47,7,7,64,5,1,16,0,67,5,0,4,0,53,21,145,0.221,49,5,13,66,7,2,10,2,65,2
175,2018-11-09,Dayton,La Salle,Home,W,3,0,0,3,0,47,11,98,0.367,44,3,6,42,2,0,16,2,58,1,0,3,0,37,17,100,0.2,37,2,5,35,3,0,2,1,40,3
175,2018-11-11,Dayton,Duquesne,Home,W,3,0,0,3,0,41,15,113,0.23,38,4,4,53,3,0,16,0,53,4,0,3,0,31,20,115,0.096,30,3,5,50,4,1,12,1,41,4
175,2018-11-17,Dayton,La Salle ,Away,W,3,1,0,4,0,59,18,141,0.291,57,5,6,64,4,0,22,3,75,NA,0,4,0,60,24,154,0.234,57,4,8,58,5,0,4,2,66,2
175,2018-11-18,Dayton,VCU,Away,W,3,2,0,5,0,64,24,176,0.227,61,9,9,75,5,1,22,3,85,6,0,5,0,48,22,161,0.161,46,5,5,74,9,4,20,1,67,1
175,2018-11-30,Dayton,Louisville ,Away,L,0,3,0,3,0,33,16,110,0.155,30,4,4,47,3,1,10,2,43,1,0,3,0,50,21,125,0.232,49,3,7,56,4,1,6,3,57,NA
180,2018-08-24,Delaware,Morgan St.,Home,W,3,0,0,3,0,50,15,115,0.304,46,5,5,54,1,0,5,2,57.5,1,0,3,0,28,14,102,0.137,28,1,6,46,5,0,4,3,31,NA
180,2018-08-25,Delaware,La Salle,Home,W,3,1,0,4,0,57,29,194,0.144,54,6,9,109,2,3,24,2,78,2,0,4,0,50,24,202,0.129,49,2,10,102,6,2,18,7,63,NA
180,2018-08-26,Delaware,Villanova,Home,L,1,3,0,4,0,54,25,188,0.154,53,4,7,105,4,2,7,2,63.5,4,0,4,0,55,16,190,0.205,51,4,7,99,4,2,20,0,71,1
180,2018-08-31,Delaware,FIU,Away,L,2,3,0,5,0,60,33,207,0.13,58,7,9,96,5,0,22,1,78,NA,0,5,0,67,28,203,0.192,61,5,7,91,7,1,19,1,82.5,NA
180,2018-08-31,Delaware,"Savannah St. Miami, Fla.",Away,W,3,0,0,3,0,34,12,66,0.333,32,13,6,27,1,0,10,0,52,1,0,3,0,17,16,64,0.016,17,1,6,20,14,1,2,0,20,4
180,2018-09-01,Delaware,"Chicago St. Miami, Fla.",Away,L,0,3,0,3,0,33,21,127,0.094,33,2,6,53,4,0,14,0,42,2,0,3,0,42,23,124,0.153,42,4,4,65,2,0,24,1,58,1
180,2018-09-07,Delaware,Marist,Home,W,3,2,0,5,0,70,27,184,0.234,69,9,13,72,3,2,8,3,85,2,0,5,0,58,21,160,0.231,56,3,8,78,9,0,14,3,68,4
180,2018-09-07,Delaware,Grand Canyon,Home,W,3,0,0,3,0,47,15,131,0.244,44,8,9,56,0,0,18,3,64,2,0,3,0,33,15,111,0.162,31,0,3,59,8,1,10,1,39,2
180,2018-09-08,Delaware,Columbia,Home,L,2,3,0,5,0,53,26,172,0.157,47,5,8,68,13,1,17,5,67.5,1,0,5,0,52,24,151,0.185,48,13,5,81,5,4,10,1,74,5
180,2018-09-14,Delaware,"Bryant Stony Brook, N.Y",Away,W,3,2,0,5,0,68,21,175,0.269,66,9,14,68,4,2,14,2,86,NA,0,5,0,62,30,175,0.183,60,4,4,79,9,0,6,1,69,4
180,2018-09-15,Delaware,"Colgate Stony Brook, N.Y.",Away,L,0,3,0,3,0,26,19,98,0.071,24,2,4,35,4,1,2,0,30,NA,0,3,0,41,11,94,0.319,36,4,9,44,2,2,10,0,52,NA
180,2018-09-15,Delaware,Stony Brook,Away,L,0,3,0,3,0,31,20,113,0.097,29,2,3,51,1,2,8,0,39,NA,0,3,0,37,18,119,0.16,35,1,8,59,2,2,13,0,46.5,NA
180,2018-09-21,Delaware,Towson,Away,L,0,3,0,3,0,32,16,125,0.128,31,4,2,56,3,0,14,2,43,4,0,3,0,47,17,131,0.229,45,3,7,63,4,0,17,0,58.5,1
180,2018-09-23,Delaware,James Madison,Away,L,0,3,0,3,0,32,16,121,0.132,30,1,3,54,4,0,8,1,37,4,0,3,0,47,18,129,0.225,44,4,6,63,1,0,10,1,56,NA
180,2018-09-28,Delaware,Col. of Charleston,Home,L,0,3,0,3,0,51,14,130,0.285,43,6,5,49,3,0,2,1,58,NA,0,3,0,53,10,121,0.355,50,3,1,60,5,1,8,1,61,NA
180,2018-09-30,Delaware,UNCW,Home,L,0,3,0,3,0,38,19,131,0.145,35,4,5,62,4,1,10,5,48,NA,0,3,0,40,13,120,0.225,37,4,6,60,4,2,14,1,53,NA
180,2018-10-05,Delaware,William & Mary,Away,L,2,3,0,5,0,63,25,150,0.253,58,12,7,58,5,0,16,0,83,8,0,5,0,46,17,134,0.216,43,5,9,53,12,0,10,0,56,1
180,2018-10-07,Delaware,Elon,Away,W,3,2,0,5,0,75,21,194,0.278,70,5,7,81,3,1,16,0,89,4,0,5,0,68,18,187,0.267,65,3,5,76,5,1,14,0,79,1
180,2018-10-12,Delaware,Northeastern,Home,W,3,2,0,5,0,68,26,210,0.2,67,3,6,103,5,0,24,3,83,NA,0,5,0,66,27,209,0.187,62,5,9,96,3,2,10,1,78,NA
180,2018-10-14,Delaware,Hofstra,Home,L,1,3,0,4,0,58,23,182,0.192,54,4,9,80,6,0,14,1,69,3,0,4,0,58,18,165,0.242,56,6,7,82,4,1,18,3,74,1
180,2018-10-19,Delaware,William & Mary,Home,W,3,0,0,3,0,48,15,130,0.254,45,6,7,64,2,1,8,0,59,2,0,3,0,31,12,117,0.162,29,2,5,57,6,2,4,0,37,2
180,2018-10-21,Delaware,Elon,Home,L,1,3,0,4,0,56,23,161,0.205,52,2,6,72,4,1,12,4,65,1,0,4,0,58,18,154,0.26,52,4,3,72,2,2,20,2,74,2
180,2018-10-26,Delaware,UNCW,Away,L,2,3,0,5,0,51,37,201,0.07,47,5,6,101,5,0,14,3,63,1,0,5,0,51,27,195,0.123,44,5,12,92,5,3,28,2,73,1
180,2018-10-28,Delaware,Col. of Charleston,Away,L,1,3,0,4,0,60,21,163,0.239,55,2,3,66,4,0,8,2,66,NA,0,4,0,71,12,158,0.373,65,4,7,75,2,1,10,3,81,NA
180,2018-11-02,Delaware,Northeastern,Away,L,0,3,0,3,0,25,24,101,0.01,23,0,4,33,3,0,9,0,29.5,2,0,3,0,41,20,102,0.206,38,3,6,44,0,1,18,0,54,NA
180,2018-11-04,Delaware,Hofstra,Away,L,2,3,0,5,0,49,25,172,0.14,45,6,7,76,8,0,26,4,68,1,0,5,0,63,34,181,0.16,59,8,7,83,6,2,16,2,81,2
180,2018-11-09,Delaware,Towson,Home,L,0,3,0,3,0,41,22,140,0.136,39,3,4,57,5,0,10,0,49,NA,0,3,0,44,17,124,0.218,42,5,3,67,3,2,27,0,64.5,1
180,2018-11-11,Delaware,James Madison,Home,L,0,3,0,3,0,39,23,138,0.116,37,6,7,75,5,0,5,0,47.5,2,0,3,0,41,12,134,0.216,36,5,8,62,6,2,20,0,58,NA
178,2018-08-24,Delaware St.,"Missouri Harrisonburg, Va.",Away,L,0,3,0,3,0,20,24,82,-0.049,20,4,4,28,4,0,2,1,25,1,0,3,0,39,11,83,0.337,37,4,7,33,4,1,12,1,50,1
178,2018-08-25,Delaware St.,James Madison,Away,L,0,3,0,3,0,19,23,83,-0.048,17,0,3,27,10,0,2,5,20,1,0,3,0,37,10,78,0.346,36,10,2,35,0,2,8,0,53,1
178,2018-08-25,Delaware St.,"Fairfield Harrisonburg, Va.",Away,L,0,3,0,3,0,25,20,92,0.054,25,4,4,37,5,1,2,2,31,2,0,3,0,42,6,92,0.391,40,5,7,42,4,4,4,0,53,3
178,2018-08-31,Delaware St.,Bucknell ,Away,L,0,3,0,3,0,28,23,97,0.052,27,2,9,31,6,2,6,3,35,1,0,3,0,36,11,81,0.309,34,6,7,40,2,1,16,1,51,NA
178,2018-08-31,Delaware St.,Cal St. Fullerton ,Away,L,0,3,0,3,0,18,21,97,-0.031,17,1,8,45,7,1,8,2,24,1,0,3,0,36,12,102,0.235,34,7,4,52,1,1,16,2,52,1
178,2018-09-01,Delaware St.,St. Francis Brooklyn,Away,L,0,3,0,3,0,30,18,84,0.143,26,6,8,33,7,1,4,1,39,NA,0,3,0,42,13,97,0.299,36,7,7,32,6,0,8,0,53,2
178,2018-09-01,Delaware St.,NJIT ,Away,L,1,3,0,4,0,34,25,146,0.062,33,11,6,67,4,1,16,2,54,2,0,4,0,54,23,152,0.204,54,4,13,76,11,4,14,0,69,3
178,2018-09-05,Delaware St.,American,Home,L,0,3,0,3,0,25,12,66,0.197,21,7,9,22,7,1,2,0,34,NA,0,3,0,45,9,85,0.424,36,7,11,21,7,1,4,0,55,2
178,2018-09-07,Delaware St.,N.C. A&T,Away,W,3,1,0,4,0,51,21,143,0.21,48,9,15,52,4,3,12,1,69,3,0,4,0,50,34,142,0.113,41,4,6,60,9,1,8,1,59,1
178,2018-09-08,Delaware St.,Winthrop ,Away,L,0,3,0,3,0,15,12,83,0.036,12,4,5,34,0,0,2,0,20,NA,0,3,0,34,5,75,0.387,33,12,9,35,0,1,9,0,51.5,NA
178,2018-09-08,Delaware St.,UNC Greensboro,Away,L,0,3,0,3,0,17,15,75,0.027,16,5,5,28,9,0,2,1,23,NA,0,3,0,46,11,89,0.393,43,9,11,41,5,1,4,0,58,2
178,2018-09-11,Delaware St.,Penn,Away,L,1,3,0,4,0,53,29,141,0.17,48,12,14,49,4,0,12,2,71,NA,0,4,0,52,15,127,0.291,49,4,8,52,12,1,16,1,65,1
178,2018-09-14,Delaware St.,Lafayette,Away,L,1,3,0,4,0,45,24,129,0.163,40,8,11,51,11,3,4,0,58,NA,0,4,0,56,18,138,0.275,51,11,14,55,8,4,14,0,78,NA
178,2018-09-14,Delaware St.,"Hartford Easton, Pa.",Away,L,0,3,0,3,0,18,27,79,-0.114,17,4,7,14,8,1,0,0,23,NA,0,3,0,32,5,58,0.466,30,8,6,27,4,1,14,0,48,NA
178,2018-09-15,Delaware St.,"FDU Easton, Pa.",Away,L,2,3,0,5,0,48,32,145,0.11,44,4,7,63,5,1,8,0,57,NA,0,5,0,60,21,154,0.253,57,5,9,58,4,1,17,0,74.5,NA
178,2018-09-21,Delaware St.,South Carolina St.,Home,W,3,0,0,3,0,33,10,74,0.311,25,12,5,33,1,2,4,0,49,3,0,3,0,29,21,91,0.088,21,1,6,25,12,1,4,3,33,2
178,2018-09-22,Delaware St.,"N.C. Central Baltimore, Md.",Away,L,0,3,0,3,0,33,25,99,0.081,32,4,8,30,3,0,6,0,40,NA,0,3,0,42,14,89,0.315,38,3,8,36,4,2,8,0,51,1
178,2018-09-28,Delaware St.,UMES,Home,L,0,3,0,3,0,19,22,73,-0.041,17,2,5,20,12,0,2,2,22,NA,0,3,0,36,5,63,0.492,33,12,9,29,2,2,14,1,57,4
178,2018-10-05,Delaware St.,Howard,Home,L,0,3,0,3,0,24,17,91,0.077,15,2,5,35,6,1,2,1,28,NA,0,3,0,47,11,99,0.364,41,6,15,43,2,1,2,0,55,NA
178,2018-10-07,Delaware St.,Norfolk St.,Home,L,0,3,0,3,0,38,26,104,0.115,32,3,6,34,4,1,8,1,46,NA,0,3,0,41,11,87,0.345,39,4,9,36,3,2,8,4,51,1
178,2018-10-12,Delaware St.,Morgan St.,Away,L,0,3,0,3,0,28,18,110,0.091,25,3,9,41,2,0,4,2,33,1,0,3,0,47,12,107,0.327,42,2,15,56,3,1,4,1,52,1
