ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,tb,pts,bhe.x,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,defensive_pts,bhe.y
14927,2022-08-26,Belmont,Auburn ,Away,L,0,3,3,35,27,112,0.071,32,4,9,49,65,4,1,6,2,4,43,2,33,13,97,0.206,31,4,8,42,54,4,1,25,3,13.5,50.5,NA
14927,2022-08-26,Belmont,Marist ,Away,L,1,3,4,42,20,120,0.183,37,7,5,38,86,9,0,28,1,14,63,2,53,24,127,0.228,49,9,4,54,74,7,1,16,2,9,71,1
14927,2022-08-27,Belmont,Georgia St.,Away,W,3,2,5,68,31,178,0.208,65,12,9,70,102,6,0,12,1,6,86,NA,61,18,161,0.267,57,6,9,66,104,12,1,28,2,15,82,4
14927,2022-08-30,Belmont,Lipscomb,Home,L,1,3,4,43,19,120,0.2,39,3,7,47,85,10,0,16,1,8,54,2,58,20,137,0.277,54,10,11,50,73,3,3,18,3,12,80,NA
14927,2022-09-02,Belmont,Washington St.,Away,L,1,3,4,40,23,107,0.159,36,1,10,42,85,12,4,2,0,5,46,1,50,13,109,0.339,41,12,10,38,55,1,0,18,3,9,71,NA
14927,2022-09-02,Belmont,California Baptist ,Away,L,1,3,4,51,22,149,0.195,42,6,6,50,91,5,1,14,1,8,65,3,61,16,137,0.328,57,5,5,65,76,6,1,10,1,6,72,2
14927,2022-09-03,Belmont,CSU Bakersfield ,Away,L,1,3,4,35,23,123,0.098,31,11,8,48,81,7,1,12,5,7,53,NA,57,22,134,0.261,46,7,13,58,75,11,0,14,2,7,71,NA
14927,2022-09-09,Belmont,UT Martin ,Away,L,0,3,3,28,18,89,0.112,28,3,3,27,68,13,2,9,0,6.5,37.5,4,36,15,86,0.244,31,13,5,41,51,3,0,16,3,8,57,1
14927,2022-09-09,Belmont,Middle Tenn.,Away,L,2,3,5,56,28,154,0.182,50,6,6,50,98,11,2,2,4,3,65,NA,66,13,136,0.39,59,11,13,63,86,6,5,12,3,11,88,3
14927,2022-09-10,Belmont,Grambling ,Away,W,3,1,4,61,16,143,0.315,57,5,10,63,75,4,1,14,3,8,74,1,50,22,141,0.199,49,4,7,61,87,5,1,4,6,3,57,2
14927,2022-09-15,Belmont,Tennessee St.,Away,L,0,3,3,34,20,116,0.121,32,2,5,54,71,4,1,2,1,2,38,2,44,13,118,0.263,44,4,3,52,49,2,2,12,0,8,56,NA
14927,2022-09-16,Belmont,Bethune-Cookman ,Away,W,3,1,4,64,19,139,0.324,60,6,9,49,82,5,0,14,3,7,77,NA,54,29,139,0.18,51,5,8,42,101,6,4,12,6,10,69,1
14927,2022-09-16,Belmont,Alcorn ,Away,W,3,1,4,51,24,121,0.223,48,14,8,58,61,4,0,6,1,3,68,NA,32,21,118,0.093,29,4,8,41,86,14,0,12,3,6,42,NA
14927,2022-09-23,Belmont,Missouri St.,Home,L,1,3,4,47,21,135,0.193,45,3,9,53,93,6,2,12,0,8,58,1,59,17,133,0.316,55,6,4,54,65,3,0,19,1,9.5,74.5,NA
14927,2022-09-24,Belmont,Southern Ill.,Home,L,2,3,5,64,16,162,0.296,61,5,12,72,101,11,1,16,4,9,78,NA,70,24,177,0.26,66,11,8,66,94,5,0,4,2,2,83,NA
14927,2022-09-27,Belmont,Murray St.,Away,W,3,1,4,55,20,141,0.248,47,8,6,48,85,7,5,12,0,11,74,NA,52,28,137,0.175,42,7,3,54,90,8,2,6,1,5,64,NA
14927,2022-09-30,Belmont,Evansville,Home,W,3,2,5,63,19,158,0.278,60,5,10,78,96,12,0,18,5,9,77,1,63,27,189,0.19,62,12,13,67,104,5,0,14,0,7,82,2
14927,2022-10-01,Belmont,Indiana St.,Home,W,3,0,3,44,13,110,0.282,41,8,7,36,61,4,3,6,2,6,58,1,35,21,95,0.147,32,4,1,46,67,8,0,10,2,5,44,NA
14927,2022-10-07,Belmont,UIC,Away,L,0,3,3,27,15,96,0.125,26,5,5,37,66,2,2,6,2,5,37,NA,48,13,102,0.343,44,2,7,44,49,5,1,8,0,5,55,NA
14927,2022-10-08,Belmont,Valparaiso,Away,L,2,3,5,56,29,226,0.119,53,5,6,108,103,6,1,28,3,15,76,NA,66,36,224,0.134,65,6,4,117,97,5,0,24,1,12,84,NA
14927,2022-10-14,Belmont,Southern Ill.,Away,L,1,3,4,51,23,144,0.194,47,4,7,56,96,9,1,21,0,11.5,66.5,3,63,32,160,0.194,59,9,9,67,91,4,1,16,1,9,81,1
14927,2022-10-15,Belmont,Missouri St.,Away,L,0,3,3,30,22,95,0.084,30,3,3,33,71,9,0,8,1,4,37,NA,41,9,92,0.348,40,9,3,36,43,3,2,22,0,13,63,NA
14927,2022-10-21,Belmont,Illinois St.,Home,L,0,3,3,24,17,90,0.078,24,5,9,31,66,9,1,2,3,2,31,NA,39,11,91,0.308,38,9,7,45,42,5,0,14,0,7,55,1
14927,2022-10-22,Belmont,Bradley,Home,L,1,3,4,53,14,133,0.293,51,8,7,54,82,10,3,4,2,5,66,NA,57,17,135,0.296,53,10,6,54,79,8,1,8,4,5,72,1
14927,2022-10-28,Belmont,Drake,Away,L,0,3,3,28,20,108,0.074,27,1,8,39,70,5,1,8,0,5,34,NA,39,17,109,0.202,39,5,3,50,43,1,1,14,0,8,52,NA
14927,2022-10-29,Belmont,UNI,Away,L,0,3,3,22,16,84,0.071,21,3,3,38,70,8,0,11,3,5.5,30.5,NA,47,13,102,0.333,44,8,3,41,42,3,1,4,1,3,58,NA
14927,2022-11-04,Belmont,Valparaiso,Home,L,1,3,4,52,16,155,0.232,50,4,7,59,88,3,0,14,3,7,63,NA,67,22,150,0.3,63,3,5,75,78,4,1,14,0,8,78,1
14927,2022-11-05,Belmont,UIC,Home,L,0,3,3,35,11,95,0.253,33,1,4,33,64,4,0,8,3,4,40,NA,55,12,109,0.394,52,4,9,44,55,1,1,15,2,8.5,67.5,NA
14927,2022-11-11,Belmont,Indiana St.,Away,W,3,1,4,63,25,163,0.233,58,5,4,66,85,4,2,16,4,10,78,NA,56,20,153,0.235,50,4,5,67,89,5,3,10,0,8,68,NA
14927,2022-11-12,Belmont,Evansville,Away,L,0,3,3,29,18,96,0.115,26,2,6,41,68,7,0,10,1,5,36,NA,43,13,105,0.286,41,7,5,44,46,2,0,8,0,4,54,1
14927,2022-11-16,Belmont,Murray St.,Home,L,1,3,4,39,21,130,0.138,37,7,8,49,82,9,0,20,1,10,56,1,54,17,125,0.296,49,9,11,60,69,7,1,12,0,7,70,NA
61,2022-08-26,Bethune-Cookman,UNC Greensboro,Away,L,0,3,3,14,16,82,-0.024,12,6,6,32,65,9,2,4,2,4,24,NA,44,16,98,0.286,42,9,9,49,40,6,2,4,0,4,57,NA
61,2022-08-27,Bethune-Cookman,N.C. A&T,Away,L,0,3,3,25,18,84,0.083,24,1,6,29,69,7,1,16,2,9,35,NA,42,13,87,0.333,36,7,4,37,41,1,0,8,2,4,53,2
61,2022-08-27,Bethune-Cookman,Coppin St. ,Away,L,1,3,4,39,22,134,0.127,35,5,11,53,93,10,0,20,1,10,54,NA,56,26,144,0.208,51,10,8,66,68,5,1,12,4,7,73,NA
61,2022-09-02,Bethune-Cookman,ULM ,Away,L,0,3,3,27,20,93,0.075,27,7,13,34,66,5,2,8,1,6,40,NA,29,9,87,0.23,28,5,8,36,44,7,4,4,1,6,40,NA
61,2022-09-02,Bethune-Cookman,Houston Christian,Away,L,1,3,4,41,18,108,0.213,37,4,5,41,86,6,1,8,0,5,50,NA,59,13,118,0.39,53,6,11,46,68,4,2,12,0,8,73,NA
61,2022-09-03,Bethune-Cookman,UC Riverside ,Away,L,2,3,5,41,26,138,0.109,38,6,10,57,97,10,1,26,0,14,61,NA,53,34,146,0.13,46,10,10,67,93,6,2,20,0,12,75,NA
61,2022-09-09,Bethune-Cookman,Mercer ,Away,L,1,3,4,40,18,115,0.191,34,7,6,43,85,9,3,14,1,10,57,NA,63,21,138,0.304,59,9,12,52,75,7,0,2,3,1,73,NA
61,2022-09-10,Bethune-Cookman,Stetson,Away,L,0,3,3,22,16,82,0.073,22,0,6,31,68,10,1,4,2,3,25,1,40,11,94,0.309,38,10,4,39,34,0,2,8,0,6,56,1
61,2022-09-10,Bethune-Cookman,SIUE ,Away,L,0,3,3,18,16,82,0.024,16,3,5,29,63,8,2,8,0,6,27,1,42,15,96,0.281,39,8,10,42,45,3,0,4,1,2,52,NA
61,2022-09-16,Bethune-Cookman,Belmont ,Away,L,1,3,4,54,29,139,0.18,51,5,8,42,101,6,4,12,6,10,69,1,64,19,139,0.324,60,6,9,49,82,5,0,14,3,7,77,NA
61,2022-09-16,Bethune-Cookman,Tennessee St.,Away,L,0,3,3,32,18,102,0.137,30,4,9,42,66,9,2,10,1,7,43,NA,37,15,105,0.21,36,9,7,47,55,4,2,10,0,7,53,2
61,2022-09-17,Bethune-Cookman,North Ala. ,Away,L,0,3,3,25,23,99,0.02,23,2,4,33,70,8,1,12,3,7,34,NA,40,13,92,0.293,39,8,3,44,45,2,2,10,0,7,55,1
61,2022-09-23,Bethune-Cookman,Florida A&M,Home,L,0,3,3,26,14,97,0.124,25,3,3,44,67,8,3,10,0,8,37,2,46,13,110,0.3,42,8,6,54,48,3,1,2,0,2,56,1
61,2022-09-30,Bethune-Cookman,Alabama St.,Away,L,0,3,3,17,15,73,0.027,15,1,3,19,64,12,3,4,0,5,23,2,43,12,83,0.373,38,12,9,40,39,1,2,10,0,7,62,NA
61,2022-10-02,Bethune-Cookman,Alabama A&M,Away,L,2,3,5,50,29,122,0.172,48,8,8,55,83,9,1,18,5,10,68,2,39,27,128,0.094,38,9,8,40,88,8,0,16,3,8,56,1
61,2022-10-09,Bethune-Cookman,Alcorn ,Away,W,3,0,3,38,16,105,0.21,30,4,6,44,53,4,4,6,0,7,49,NA,30,20,106,0.094,29,4,8,42,68,4,2,10,0,7,41,1
61,2022-10-09,Bethune-Cookman,Southern U. ,Away,W,3,0,3,39,6,99,0.333,29,7,12,41,46,3,5,4,0,7,53,NA,24,19,102,0.049,21,3,3,38,66,7,1,6,0,4,31,NA
61,2022-10-10,Bethune-Cookman,Texas Southern ,Away,W,3,1,4,56,31,144,0.174,51,4,5,66,75,7,5,10,0,10,70,NA,36,22,136,0.103,36,7,7,46,87,4,2,4,2,4,47,NA
61,2022-10-14,Bethune-Cookman,Mississippi Val.,Away,W,3,0,3,32,11,86,0.244,30,6,2,43,31,1,1,14,1,8,46,1,22,27,100,-0.05,20,1,7,38,72,6,0,8,1,4,27,2
61,2022-10-16,Bethune-Cookman,Jackson St.,Away,L,1,3,4,44,25,132,0.144,39,7,7,43,89,3,9,4,0,11,62,5,51,20,124,0.25,46,3,5,55,74,7,5,6,1,8,62,2
61,2022-10-21,Bethune-Cookman,Florida A&M,Away,L,0,3,3,21,17,88,0.045,20,6,4,29,67,4,1,12,0,7,34,NA,50,17,102,0.324,47,4,6,47,50,6,3,6,0,6,60,1
61,2022-10-30,Bethune-Cookman,Prairie View,Away,L,2,3,5,51,23,150,0.187,48,2,6,58,92,5,3,18,0,12,65,4,60,27,149,0.221,59,5,8,62,87,2,0,16,0,8,73,1
61,2022-10-30,Bethune-Cookman,Ark.-Pine Bluff ,Away,W,3,0,3,38,18,101,0.198,34,2,8,48,53,5,3,12,1,9,49,NA,28,27,109,0.009,26,5,7,38,66,2,0,10,0,5,38,NA
61,2022-10-31,Bethune-Cookman,Grambling ,Away,L,2,3,5,53,29,164,0.146,50,6,4,84,94,7,3,14,0,10,69,NA,63,23,181,0.221,59,7,8,75,89,6,3,12,1,9,79,1
61,2022-11-04,Bethune-Cookman,Alabama St.,Home,L,1,3,4,38,29,129,0.07,33,3,7,46,89,6,2,10,0,7,48,1,52,22,133,0.226,51,6,7,55,67,3,5,16,0,13,71,3
61,2022-11-06,Bethune-Cookman,Alabama A&M,Home,W,3,0,3,41,9,90,0.356,36,5,4,46,45,3,1,18,1,10,56,NA,29,25,105,0.038,29,3,3,37,69,5,0,6,0,3,35,NA
61,2022-11-11,Bethune-Cookman,Mississippi Val.,Home,W,3,0,3,45,4,89,0.461,39,5,4,44,29,5,2,4,0,4,54,NA,17,15,82,0.024,17,5,3,30,70,5,1,0,1,1,23,4
61,2022-11-13,Bethune-Cookman,Jackson St.,Home,W,3,1,4,54,19,151,0.232,51,4,5,68,78,3,12,8,3,16,74,NA,52,32,160,0.125,52,3,4,68,89,4,4,6,1,7,62,1
61,2022-11-18,Bethune-Cookman,Grambling ,Away,W,3,2,5,51,16,179,0.196,47,3,8,98,92,11,5,10,0,10,64,NA,64,33,215,0.144,63,11,10,105,95,3,2,8,0,6,81,NA
61,2022-11-19,Bethune-Cookman,Florida A&M ,Away,L,0,3,3,14,15,95,-0.011,13,3,2,41,64,6,3,6,0,6,23,NA,50,19,122,0.254,43,6,9,63,46,3,0,8,0,4,60,NA
62,2022-08-26,Binghamton,UMES,Home,W,3,2,5,56,14,148,0.284,52,12,7,56,82,3,3,18,4,12,80,1,66,27,157,0.248,62,3,10,65,100,12,3,10,2,8,77,2
62,2022-08-27,Binghamton,Boston College,Home,L,0,3,3,25,17,100,0.08,24,4,7,29,72,4,0,8,1,4,33,NA,47,18,101,0.287,45,4,2,55,49,4,0,12,0,6,57,3
62,2022-08-27,Binghamton,Siena,Home,W,3,0,3,37,10,108,0.25,35,6,5,52,53,3,0,20,1,10,53,NA,37,24,117,0.111,37,3,5,54,69,6,1,6,1,4,44,1
62,2022-09-02,Binghamton,Central Conn. St.,Away,W,3,0,3,37,13,106,0.226,34,6,7,41,62,6,0,13,4,6.5,49.5,NA,39,23,112,0.143,35,6,5,51,67,6,1,6,3,4,49,NA
62,2022-09-03,Binghamton,Columbia ,Away,W,3,0,3,31,16,105,0.143,27,8,5,53,58,9,2,20,2,12,51,1,37,27,122,0.082,37,9,11,53,71,8,0,10,0,5,51,NA
62,2022-09-03,Binghamton,Saint Peter's ,Away,W,3,0,3,41,14,86,0.314,35,8,2,40,33,4,1,6,0,4,53,NA,17,17,81,0,16,4,7,20,71,8,2,8,0,6,27,NA
62,2022-09-09,Binghamton,George Washington,Away,W,3,0,3,44,13,104,0.298,39,7,4,48,46,1,1,16,0,9,60,1,31,17,105,0.133,30,1,6,37,69,7,2,4,0,4,36,NA
62,2022-09-09,Binghamton,Georgetown,Away,L,2,3,5,58,22,169,0.213,54,9,9,80,94,2,0,26,2,13,80,5,70,28,194,0.216,63,2,15,80,104,9,0,20,3,10,82,2
62,2022-09-10,Binghamton,Rider ,Away,W,3,0,3,37,6,88,0.352,32,4,7,44,46,3,2,20,0,12,53,NA,34,26,110,0.073,33,3,7,44,66,4,0,4,0,2,39,1
62,2022-09-15,Binghamton,Delaware St. ,Away,L,2,3,5,53,21,149,0.215,50,8,5,69,99,6,5,10,1,10,71,1,73,32,185,0.222,70,6,8,71,97,8,0,8,1,4,83,NA
62,2022-09-15,Binghamton,West Virginia,Away,L,1,3,4,39,21,148,0.122,39,2,2,67,81,9,1,10,1,6,47,2,62,22,164,0.244,59,9,15,72,78,2,7,6,1,10,81,NA
62,2022-09-16,Binghamton,Merrimack ,Away,W,3,0,3,41,12,94,0.309,36,6,5,41,44,3,4,6,0,7,54,NA,28,20,108,0.074,27,3,5,37,69,6,1,4,2,3,34,1
62,2022-09-20,Binghamton,Niagara,Home,W,3,0,3,46,9,95,0.389,44,4,8,49,48,1,4,14,1,11,61,NA,28,22,113,0.053,26,1,1,39,65,4,1,4,3,3,32,NA
62,2022-10-02,Binghamton,New Hampshire,Away,W,3,0,3,47,15,106,0.302,42,4,6,45,55,3,0,13,0,6.5,57.5,2,34,14,113,0.177,29,3,7,33,68,4,0,8,2,4,41,1
62,2022-10-07,Binghamton,UMBC,Home,L,2,3,5,60,13,152,0.309,54,9,6,66,86,5,1,18,0,10,79,2,65,28,175,0.211,60,5,8,70,103,9,1,10,1,6,76,1
62,2022-10-09,Binghamton,NJIT,Away,W,3,0,3,38,15,108,0.213,35,9,5,49,56,4,0,22,1,11,58,1,34,24,116,0.086,34,4,4,47,69,9,2,8,0,6,44,NA
62,2022-10-12,Binghamton,Colgate,Away,L,1,3,4,43,26,139,0.122,41,3,8,65,81,6,4,22,1,15,61,1,55,25,159,0.189,52,6,15,64,79,3,1,18,1,10,71,NA
62,2022-10-14,Binghamton,Bryant,Home,W,3,0,3,41,19,115,0.191,40,5,5,48,61,8,2,14,0,9,55,NA,29,27,115,0.017,26,8,2,50,68,5,0,18,3,9,46,NA
62,2022-10-16,Binghamton,New Hampshire,Home,W,3,2,5,64,24,170,0.235,59,8,11,78,84,4,1,24,1,13,85,1,47,27,167,0.12,43,4,5,68,94,8,2,20,0,12,63,2
62,2022-10-21,Binghamton,UAlbany,Away,L,2,3,5,62,19,143,0.301,58,3,9,43,95,8,1,28,7,15,80,2,69,29,150,0.267,66,8,11,54,100,3,2,10,0,7,84,1
62,2022-10-30,Binghamton,UMBC,Away,W,3,2,5,78,32,177,0.26,70,5,10,77,101,9,0,6,1,3,86,1,53,20,166,0.199,50,9,6,56,99,5,2,28,1,16,78,NA
62,2022-11-04,Binghamton,NJIT,Home,W,3,0,3,42,11,92,0.337,41,8,6,26,42,2,2,12,0,8,58,NA,25,19,81,0.074,23,2,4,16,68,8,1,12,1,7,34,1
62,2022-11-06,Binghamton,UAlbany,Home,W,3,0,3,33,7,81,0.321,31,12,8,28,46,1,3,16,0,11,56,1,34,22,89,0.135,32,1,6,35,66,12,0,8,0,4,39,1
62,2022-11-13,Binghamton,Bryant,Away,W,3,0,3,38,9,102,0.284,37,2,9,43,55,6,2,22,1,13,53,NA,30,26,108,0.037,29,6,4,49,65,2,0,4,1,2,38,NA
62,2022-11-19,Binghamton,New Hampshire,Home,L,0,3,3,41,16,127,0.197,35,5,6,52,71,5,2,14,4,9,55,1,48,14,118,0.288,44,5,7,56,63,5,1,8,3,5,58,NA
62,2022-12-02,Binghamton,St. John's (NY) ,Away,L,0,3,3,30,8,74,0.297,29,7,4,28,67,13,1,6,1,4,41,2,46,7,85,0.459,41,13,6,31,51,7,0,6,1,3,62,NA
66,2022-08-26,Boise St.,Saint Mary's (CA),Home,W,3,0,3,35,14,90,0.233,32,4,4,49,42,3,4,18,4,13,52,NA,28,26,112,0.018,28,3,9,38,69,4,0,10,1,5,36,1
66,2022-08-27,Boise St.,Saint Mary's (CA),Home,W,3,1,4,56,18,137,0.277,52,5,5,63,74,8,1,25,1,13.5,74.5,1,45,27,142,0.127,44,8,5,50,89,5,0,10,2,5,58,1
66,2022-09-01,Boise St.,Long Beach St.,Away,L,1,3,4,42,25,150,0.113,40,5,8,60,83,5,4,16,4,12,59,NA,58,23,153,0.229,57,5,12,73,77,5,0,18,2,9,72,NA
66,2022-09-02,Boise St.,Notre Dame ,Away,W,3,1,4,46,15,120,0.258,44,7,7,44,62,7,1,13,2,7.5,60.5,NA,50,17,123,0.268,48,7,18,51,80,7,0,12,2,6,63,NA
66,2022-09-05,Boise St.,Idaho St.,Away,W,3,1,4,64,26,157,0.242,56,3,6,59,87,3,5,8,0,9,76,NA,57,20,146,0.253,57,3,7,61,93,3,5,6,0,8,68,NA
66,2022-09-09,Boise St.,Butler,Home,W,3,1,4,55,17,129,0.295,52,9,10,47,73,2,2,18,3,11,75,NA,50,24,126,0.206,48,2,7,53,86,9,0,12,4,6,58,1
66,2022-09-09,Boise St.,Southern Utah,Home,W,3,0,3,48,16,120,0.267,40,4,5,45,53,2,1,20,2,11,63,NA,31,17,109,0.128,26,2,6,39,68,4,0,8,0,4,37,NA
66,2022-09-10,Boise St.,Eastern Wash.,Home,W,3,1,4,61,19,130,0.323,60,5,7,58,73,4,1,14,1,8,74,2,48,21,140,0.193,44,4,8,43,91,5,0,18,0,9,61,NA
66,2022-09-15,Boise St.,Montana St.,Away,L,2,3,5,68,33,196,0.179,66,5,4,78,103,6,2,14,3,9,82,NA,63,25,176,0.216,60,6,4,80,101,5,1,20,3,11,80,3
66,2022-09-16,Boise St.,North Texas ,Away,W,3,1,4,60,21,139,0.281,58,10,9,47,91,7,0,24,3,12,82,NA,55,25,138,0.217,52,7,4,49,91,10,1,28,3,15,77,1
66,2022-09-17,Boise St.,Washington ,Away,L,0,3,3,25,23,99,0.02,24,3,2,39,67,3,2,14,1,9,37,3,44,19,108,0.231,39,3,7,47,55,3,2,18,1,11,58,NA
66,2022-09-22,Boise St.,New Mexico,Home,W,3,2,5,61,26,190,0.184,55,11,11,82,94,8,1,22,5,12,84,1,53,26,177,0.153,52,8,9,87,96,11,0,12,2,6,67,1
66,2022-09-24,Boise St.,Air Force,Home,W,3,0,3,44,10,83,0.41,43,4,4,31,48,4,0,18,2,9,57,2,32,19,88,0.148,32,4,6,24,69,4,0,8,3,4,40,2
66,2022-09-29,Boise St.,San Jose St.,Away,L,1,3,4,34,18,107,0.15,31,9,3,31,81,7,3,10,3,8,51,1,62,21,127,0.323,59,7,9,49,73,9,2,14,0,9,78,1
66,2022-10-01,Boise St.,Nevada,Away,W,3,1,4,59,21,169,0.225,58,9,3,84,81,3,4,10,0,9,77,2,53,22,175,0.177,50,3,4,77,92,9,0,8,0,4,60,NA
66,2022-10-06,Boise St.,Fresno St.,Home,W,3,0,3,40,19,110,0.191,35,8,3,43,54,2,0,10,2,5,53,NA,34,18,107,0.15,32,2,7,39,70,8,2,20,0,12,48,NA
66,2022-10-08,Boise St.,San Diego St.,Home,W,3,1,4,59,25,131,0.26,54,5,3,36,82,4,1,16,2,9,73,1,52,26,124,0.21,48,4,4,41,93,5,2,8,1,6,62,2
66,2022-10-11,Boise St.,Utah St.,Away,L,2,3,5,59,22,169,0.219,56,3,10,67,106,8,6,10,3,11,73,NA,68,19,173,0.283,62,8,7,78,81,3,7,6,3,10,86,2
66,2022-10-15,Boise St.,UNLV,Away,L,0,3,3,34,14,102,0.196,29,1,5,33,68,3,0,8,5,4,39,NA,47,11,97,0.371,43,3,6,47,52,1,0,12,3,6,56,NA
66,2022-10-20,Boise St.,Colorado St.,Away,W,3,1,4,58,27,126,0.246,54,10,7,46,85,8,1,12,3,7,75,NA,48,20,126,0.222,46,8,8,35,91,10,2,24,2,14,70,NA
66,2022-10-22,Boise St.,Wyoming,Home,L,2,3,5,71,28,176,0.244,65,4,5,70,94,5,1,16,3,9,84,NA,64,20,165,0.267,61,5,10,61,100,4,1,27,1,14.5,83.5,NA
66,2022-10-25,Boise St.,Utah St.,Home,L,1,3,4,42,26,117,0.137,41,10,6,33,77,3,1,10,4,6,58,1,50,14,107,0.336,48,3,9,36,73,10,1,20,1,11,64,NA
66,2022-10-27,Boise St.,UNLV,Home,L,0,3,3,31,19,102,0.118,31,6,6,33,68,3,1,4,2,3,40,1,45,10,91,0.385,43,3,6,46,49,6,1,10,2,6,54,NA
66,2022-11-03,Boise St.,San Diego St.,Away,L,1,3,4,36,19,105,0.162,35,8,11,27,81,7,0,18,1,9,53,NA,55,26,113,0.257,49,7,13,45,78,8,0,16,0,8,70,1
66,2022-11-05,Boise St.,Fresno St.,Away,L,1,3,4,40,26,123,0.114,37,8,5,37,90,6,1,4,0,3,51,NA,59,13,117,0.393,56,6,7,48,66,8,1,20,0,11,76,NA
66,2022-11-10,Boise St.,Nevada,Home,L,1,3,4,48,30,156,0.115,46,10,6,73,89,9,3,20,2,13,71,1,52,21,156,0.199,46,9,9,70,86,10,3,24,0,15,76,2
66,2022-11-12,Boise St.,San Jose St.,Home,L,1,3,4,52,19,138,0.239,44,4,5,42,91,8,1,16,3,9,65,NA,67,20,143,0.329,64,8,7,55,82,4,2,16,2,10,85,NA
66,2022-11-17,Boise St.,Air Force,Away,L,0,3,3,33,18,90,0.167,28,2,3,23,65,5,0,11,1,5.5,40.5,NA,49,9,87,0.46,46,5,9,33,52,2,2,14,2,9,63,NA
66,2022-11-19,Boise St.,New Mexico,Away,W,3,2,5,67,34,179,0.184,62,4,11,73,94,3,3,16,6,11,82,3,48,21,154,0.175,44,3,6,72,89,4,2,28,3,16,67,1
67,2022-08-26,Boston College,Siena ,Away,W,3,0,3,41,8,80,0.413,39,8,6,37,44,4,1,16,0,9,58,2,28,15,87,0.149,25,4,8,24,67,8,0,0,0,0,32,NA
67,2022-08-27,Boston College,Binghamton,Away,W,3,0,3,47,18,101,0.287,45,4,2,55,49,4,0,12,0,6,57,3,25,17,100,0.08,24,4,7,29,72,4,0,8,1,4,33,NA
67,2022-08-27,Boston College,UMES ,Away,W,3,1,4,55,20,132,0.265,53,8,8,60,67,5,2,18,1,11,74,2,42,23,139,0.137,40,5,12,47,93,8,2,8,1,6,53,3
67,2022-09-02,Boston College,Montana St. ,Away,W,3,0,3,44,16,106,0.264,41,2,9,54,57,4,2,8,0,6,52,NA,31,15,110,0.145,27,4,11,38,65,2,1,14,2,8,43,NA
67,2022-09-03,Boston College,Harvard ,Away,W,3,0,3,40,14,96,0.271,36,6,11,49,56,1,2,18,0,11,57,NA,37,20,112,0.152,34,1,11,39,66,6,3,2,0,4,42,NA
67,2022-09-03,Boston College,Bryant,Away,W,3,1,4,55,26,134,0.216,53,7,10,55,83,2,3,18,1,12,74,NA,50,28,141,0.156,43,2,7,44,87,7,1,20,0,11,63,NA
67,2022-09-07,Boston College,Hartford,Home,W,3,0,3,43,15,94,0.298,38,7,7,40,46,3,0,10,1,5,55,2,27,13,83,0.169,22,3,9,31,67,7,2,8,0,6,36,1
67,2022-09-09,Boston College,LIU ,Away,W,3,2,5,70,24,165,0.279,67,4,15,59,97,3,6,18,2,15,89,1,61,29,159,0.201,58,3,8,58,102,4,0,12,1,6,70,4
67,2022-09-10,Boston College,Marist ,Away,W,3,0,3,44,7,80,0.463,42,7,8,24,41,2,2,14,2,9,60,NA,29,17,76,0.158,28,2,6,27,66,7,2,0,0,2,33,1
67,2022-09-10,Boston College,Rhode Island,Away,W,3,0,3,47,24,99,0.232,43,9,9,35,54,0,0,10,1,5,61,NA,21,16,78,0.064,21,0,2,20,65,9,1,20,0,11,32,NA
67,2022-09-16,Boston College,Middle Tenn. ,Away,L,1,3,4,45,29,139,0.115,42,8,5,53,83,8,0,18,0,9,62,NA,53,24,142,0.204,45,8,12,61,87,8,1,15,0,8.5,69.5,1
67,2022-09-16,Boston College,St. John's (NY),Away,L,2,3,5,62,27,151,0.232,61,5,12,47,106,9,2,14,0,9,76,2,61,28,148,0.223,59,9,5,49,89,5,1,23,1,12.5,82.5,NA
67,2022-09-17,Boston College,Columbia ,Away,W,3,0,3,51,11,84,0.476,51,10,3,41,50,5,1,10,5,6,67,1,32,9,91,0.253,32,5,4,18,71,10,0,8,0,4,41,NA
67,2022-09-21,Boston College,Syracuse,Away,L,2,3,5,54,26,132,0.212,52,9,8,53,89,5,5,16,0,13,76,2,54,26,150,0.187,50,5,7,43,91,9,4,18,2,13,72,NA
67,2022-09-25,Boston College,Duke,Home,W,3,2,5,64,22,153,0.275,56,7,7,75,84,7,2,20,0,12,83,3,52,26,160,0.163,52,7,10,58,100,7,4,18,3,13,72,1
67,2022-09-28,Boston College,Bryant,Home,W,3,2,5,54,26,155,0.181,52,5,3,71,78,6,2,22,0,13,72,2,47,34,163,0.08,46,6,7,64,97,5,0,30,0,15,68,1
67,2022-09-30,Boston College,Virginia Tech,Away,L,0,3,3,35,26,106,0.085,34,1,5,33,71,2,0,4,0,2,38,6,38,8,85,0.353,36,2,4,36,46,1,0,14,0,7,47,NA
