ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,ms,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,r_err,block_solos,block_assists,b_err,tb,pts.x,bhe.x,defensive_ms,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_tb,pts.y,bhe.y
27,2020-11-06,App State,Troy,Away,L,1,3,4,0,46,26,137,0.146,42,6,15,55,14,3,24,1,15,67,3,0,54,28,145,0.179,49,5,10,66,9,2,24,1,14,73,NA
27,2020-11-06,App State,Troy,Away,L,1,3,4,0,44,23,143,0.147,42,9,10,56,5,3,24,1,15,68,1,0,49,35,149,0.094,46,14,14,61,6,3,10,0,8,71,NA
27,2020-11-06,App State,Troy,Away,L,1,3,4,0,44,23,143,0.147,42,9,10,56,5,3,24,1,15,68,1,0,54,28,145,0.179,49,5,10,66,9,2,24,1,14,73,NA
27,2020-11-07,App State,Troy,Away,L,1,3,4,0,35,27,128,0.063,34,5,7,51,9,2,20,2,12,52,NA,0,48,25,139,0.165,45,9,12,61,5,1,16,1,9,66,NA
27,2020-11-12,App State,Coastal Carolina,Away,L,0,3,3,0,25,11,74,0.189,22,0,15,20,4,0,4,0,2,27,2,0,42,7,75,0.467,41,4,15,33,0,1,0,0,1,47,NA
27,2020-11-13,App State,Coastal Carolina,Away,L,1,3,4,0,38,23,112,0.134,36,2,10,33,6,3,2,0,4,44,NA,0,55,13,108,0.389,51,6,13,43,2,5,6,0,8,69,NA
27,2020-11-19,App State,Coastal Carolina ,Away,L,1,3,4,0,34,27,121,0.058,29,11,12,44,5,2,16,1,10,55,3,0,48,20,117,0.239,46,5,11,55,11,2,10,1,7,60,3
27,2021-02-17,App State,Duke,Away,L,0,3,3,0,28,28,109,0,26,6,5,45,2,1,4,0,3,37,NA,0,39,15,112,0.214,36,2,12,45,6,0,14,0,7,48,NA
27,2021-02-18,App State,North Carolina,Away,L,0,3,3,0,28,22,84,0.071,26,2,6,25,6,0,4,0,2,32,1,0,39,5,73,0.466,33,6,7,29,2,0,22,2,11,56,NA
29,2021-01-22,Arizona,Utah,Away,L,0,3,3,0,24,21,102,0.029,20,5,10,37,4,2,6,2,5,34,NA,0,40,15,96,0.26,29,4,11,50,5,3,4,2,5,49,NA
29,2021-01-24,Arizona,Utah,Away,L,0,3,3,0,25,16,85,0.106,22,4,6,34,9,0,4,0,2,31,2,0,40,8,87,0.368,34,9,5,39,4,2,8,0,6,55,NA
29,2021-01-29,Arizona,Washington,Home,L,0,3,3,0,42,26,117,0.137,38,2,9,38,7,3,6,0,6,50,NA,0,37,14,93,0.247,34,7,9,36,2,3,12,1,9,53,NA
29,2021-01-30,Arizona,Washington,Home,L,2,3,5,0,70,25,167,0.269,63,4,10,56,5,1,16,1,9,83,NA,0,67,20,145,0.324,66,5,7,66,4,0,18,0,9,81,NA
29,2021-02-05,Arizona,Stanford,Home,W,3,0,3,0,37,14,84,0.274,32,8,2,38,3,0,12,1,6,51,1,0,25,20,87,0.057,24,3,7,29,8,0,8,0,4,32,2
29,2021-02-07,Arizona,Stanford,Home,W,3,1,4,0,48,16,138,0.232,42,7,7,66,7,2,13,1,8.5,63.5,1,0,49,25,147,0.163,46,7,16,67,7,1,14,0,8,64,NA
29,2021-02-12,Arizona,Oregon,Away,L,0,3,3,0,33,20,109,0.119,28,2,9,43,2,0,6,2,3,38,NA,0,43,10,103,0.32,38,2,5,50,2,3,12,1,9,54,NA
29,2021-02-14,Arizona,Oregon,Away,L,0,3,3,0,30,18,99,0.121,26,3,7,36,5,0,4,2,2,35,2,0,43,9,92,0.37,39,5,7,48,3,1,14,2,8,56,NA
29,2021-02-19,Arizona,Oregon St.,Home,W,3,0,3,0,38,19,104,0.183,36,5,6,53,3,2,6,0,5,48,1,0,35,24,119,0.092,34,3,6,44,5,2,15,0,9.5,47.5,2
29,2021-02-21,Arizona,Oregon St.,Home,W,3,1,4,0,55,21,128,0.266,51,6,8,46,3,1,10,0,6,67,NA,0,45,31,128,0.109,44,3,6,44,6,0,8,0,4,52,NA
29,2021-02-26,Arizona,UCLA,Away,L,1,3,4,0,55,23,161,0.199,49,3,7,58,9,0,18,3,9,67,NA,0,60,23,152,0.243,51,9,6,66,3,6,12,3,12,81,NA
29,2021-02-28,Arizona,UCLA,Away,L,0,3,3,0,29,18,98,0.112,27,1,5,40,7,0,6,2,3,33,NA,0,45,13,109,0.294,42,7,10,46,1,3,10,0,8,60,NA
29,2021-03-05,Arizona,Arizona St.,Home,W,3,0,3,0,49,11,103,0.369,43,6,8,40,6,1,4,0,3,58,NA,0,32,14,89,0.202,32,6,5,35,6,0,4,0,2,40,NA
29,2021-03-07,Arizona,Arizona St.,Away,L,2,3,5,0,59,23,139,0.259,54,4,15,52,9,2,16,3,10,73,1,0,51,22,134,0.216,48,9,14,52,4,2,14,0,9,69,NA
29,2021-03-12,Arizona,Colorado,Home,W,3,1,4,0,49,21,132,0.212,43,10,4,57,7,3,18,4,12,71,NA,0,47,28,138,0.138,44,7,10,52,10,1,6,1,4,58,NA
29,2021-03-14,Arizona,Colorado,Home,W,3,1,4,0,58,23,157,0.223,53,4,8,73,7,4,22,4,15,77,1,0,48,24,158,0.152,46,7,10,67,4,1,14,3,8,63,NA
29,2021-03-19,Arizona,California,Away,W,3,0,3,0,33,17,91,0.176,31,9,7,40,4,2,14,0,9,51,NA,0,23,21,87,0.023,21,4,9,35,9,1,10,0,6,33,1
29,2021-03-21,Arizona,California,Away,W,3,0,3,0,44,20,121,0.198,43,7,6,61,7,0,8,1,4,55,1,0,31,17,120,0.117,30,7,7,49,7,0,6,2,3,41,1
29,2021-03-26,Arizona,Southern California,Home,L,2,3,5,0,69,37,178,0.18,65,4,12,70,6,3,12,0,9,82,2,0,53,22,151,0.205,50,6,5,63,4,2,16,1,10,69,3
29,2021-04-01,Arizona,Washington St.,Away,L,1,3,4,0,50,32,165,0.109,42,4,5,72,6,2,6,2,5,59,1,0,52,19,151,0.219,46,6,7,76,4,7,14,2,14,72,NA
29,2021-04-03,Arizona,Washington St.,Away,W,3,0,3,0,46,22,107,0.224,40,0,5,44,1,4,16,0,12,58,1,0,34,23,109,0.101,27,1,4,36,0,4,2,2,5,40,NA
28,2021-01-22,Arizona St.,Washington,Away,W,3,0,3,0,49,11,112,0.339,44,3,7,53,6,0,16,0,8,60,NA,0,37,13,116,0.207,36,6,10,44,3,0,14,1,7,50,2
28,2021-01-23,Arizona St.,Washington,Away,L,1,3,4,0,56,22,169,0.201,47,6,6,90,8,0,10,0,5,67,NA,0,63,15,176,0.273,59,8,15,77,6,1,18,2,10,81,1
28,2021-01-28,Arizona St.,Washington St.,Home,L,2,3,5,0,50,24,154,0.169,45,9,9,73,8,2,14,1,9,68,1,0,64,27,173,0.214,58,8,12,73,9,5,16,0,13,85,NA
28,2021-01-30,Arizona St.,Washington St.,Home,L,1,3,4,0,44,25,145,0.131,41,3,9,51,6,3,4,2,5,52,NA,0,54,17,130,0.285,50,6,9,65,3,4,22,1,15,75,1
28,2021-02-05,Arizona St.,Utah,Home,L,2,3,5,0,32,20,152,0.079,30,6,11,61,6,1,28,1,15,53,1,0,67,32,170,0.206,64,6,14,90,6,3,6,1,6,79,1
28,2021-02-07,Arizona St.,Utah,Home,L,0,3,3,0,33,14,111,0.171,31,5,8,40,7,1,12,0,7,45,1,0,44,12,101,0.317,41,7,4,57,5,1,8,2,5,56,1
28,2021-02-11,Arizona St.,Oregon St.,Away,L,2,3,5,0,58,25,183,0.18,56,8,11,91,12,3,16,1,11,77,1,0,63,28,200,0.175,55,12,6,93,8,2,22,2,13,88,1
28,2021-02-12,Arizona St.,Oregon St.,Away,L,2,3,5,0,60,32,181,0.155,53,8,10,70,6,2,18,0,11,79,NA,0,59,33,175,0.149,52,6,6,77,8,3,22,0,14,79,1
28,2021-02-19,Arizona St.,UCLA,Home,L,1,3,4,0,41,13,124,0.226,40,4,13,47,6,2,18,1,11,56,NA,0,64,17,137,0.343,58,6,20,62,4,2,12,1,8,78,1
28,2021-02-21,Arizona St.,UCLA,Home,L,0,3,3,0,32,7,100,0.25,28,2,4,32,5,3,16,3,11,45,1,0,57,21,118,0.305,54,5,5,54,2,0,6,0,3,65,NA
28,2021-03-05,Arizona St.,Arizona,Away,L,0,3,3,0,32,14,89,0.202,32,6,5,35,6,0,4,0,2,40,NA,0,49,11,103,0.369,43,6,8,40,6,1,4,0,3,58,NA
28,2021-03-07,Arizona St.,Arizona,Home,W,3,2,5,0,51,22,134,0.216,48,9,14,52,4,2,14,0,9,69,NA,0,59,23,139,0.259,54,4,15,52,9,2,16,3,10,73,1
28,2021-03-12,Arizona St.,California,Home,W,3,0,3,0,37,13,89,0.27,33,9,6,41,7,1,8,1,5,51,1,0,29,18,94,0.117,28,7,9,36,9,1,10,2,6,42,1
28,2021-03-14,Arizona St.,California,Home,W,3,0,3,0,43,12,103,0.301,40,5,7,46,0,1,16,1,9,57,1,0,36,20,108,0.148,35,0,6,45,5,0,8,3,4,40,NA
28,2021-03-19,Arizona St.,Stanford,Away,L,0,3,3,0,29,12,104,0.163,27,2,7,41,6,2,6,0,5,36,NA,0,49,11,114,0.333,49,6,11,50,2,0,12,1,6,61,NA
28,2021-03-21,Arizona St.,Stanford,Away,W,3,2,5,0,58,27,179,0.173,54,3,15,91,7,3,14,3,10,71,1,0,55,28,186,0.145,49,7,12,83,3,0,30,1,15,77,NA
28,2021-03-26,Arizona St.,Colorado,Away,L,2,3,5,0,60,17,136,0.316,53,8,7,63,13,1,10,0,6,74,1,0,54,15,139,0.281,49,13,10,54,8,2,6,1,5,72,NA
28,2021-03-28,Arizona St.,Colorado,Away,L,0,3,3,0,42,18,117,0.205,37,8,10,47,8,1,10,0,6,56,NA,0,41,15,111,0.234,35,8,6,50,8,2,10,2,7,56,1
28,2021-04-01,Arizona St.,Oregon,Home,W,3,2,5,0,49,23,152,0.171,43,4,18,76,5,4,16,2,12,65,NA,0,56,25,165,0.188,50,5,18,70,4,1,26,1,14,75,3
28,2021-04-03,Arizona St.,Oregon,Home,L,0,3,3,0,32,17,104,0.144,30,3,5,47,4,1,4,0,3,38,NA,0,48,10,112,0.339,43,4,6,52,3,4,2,2,5,57,1
2678,2021-01-24,Ark.-Pine Bluff,Texas Southern,Home,W,3,1,4,0,49,20,165,0.176,43,10,8,87,4,6,8,3,10,69,NA,0,44,25,168,0.113,38,4,9,80,10,7,0,1,7,55,NA
2678,2021-01-25,Ark.-Pine Bluff,Prairie View,Home,L,0,3,3,0,43,23,144,0.139,41,2,7,72,4,5,2,4,6,51,NA,0,38,14,134,0.179,32,4,5,67,2,2,6,1,5,47,NA
2678,2021-01-31,Ark.-Pine Bluff,Southern U.,Away,W,3,0,3,0,31,15,95,0.168,26,7,2,48,3,7,3,2,8.5,46.5,NA,0,29,25,105,0.038,28,3,6,47,7,2,3,2,3.5,35.5,NA
2678,2021-02-05,Ark.-Pine Bluff,Philander Smith,Home,W,3,0,3,0,39,6,94,0.351,35,4,5,58,1,2,6,1,5,48,NA,0,21,20,99,0.01,20,1,6,46,4,1,2,1,2,24,NA
2678,2021-02-08,Ark.-Pine Bluff,Grambling,Away,L,1,3,4,0,43,23,182,0.11,35,8,7,83,7,4,12,2,10,61,2,0,44,25,191,0.099,33,7,5,85,8,1,6,1,4,55,2
2678,2021-02-25,Ark.-Pine Bluff,Jackson St.,Away,L,1,3,4,0,39,26,126,0.103,38,7,5,62,9,7,2,0,8,54,NA,0,44,22,133,0.165,37,9,10,59,7,5,6,1,8,61,NA
2678,2021-03-02,Ark.-Pine Bluff,Alcorn,Home,W,3,0,3,0,38,4,98,0.347,37,5,7,62,0,5,2,4,6,49,NA,0,26,20,116,0.052,24,0,5,51,5,2,0,1,2,28,NA
2678,2021-03-08,Ark.-Pine Bluff,Grambling,Home,W,3,0,3,0,46,15,130,0.238,44,8,5,79,2,1,8,3,5,59,NA,0,24,12,119,0.101,21,2,3,62,8,0,2,3,1,27,NA
2678,2021-03-10,Ark.-Pine Bluff,Southern U.,Home,W,3,1,4,0,60,22,155,0.245,58,7,11,96,2,7,6,2,10,77,NA,0,25,29,151,-0.026,20,2,4,72,7,2,12,6,8,35,NA
2678,2021-03-21,Ark.-Pine Bluff,Prairie View,Away,L,0,3,3,0,28,13,123,0.122,26,0,5,57,7,2,14,1,9,37,1,0,45,21,139,0.173,36,7,8,65,0,0,6,0,3,55,1
2678,2021-03-22,Ark.-Pine Bluff,Texas Southern,Away,W,3,0,3,0,40,17,117,0.197,35,4,1,56,4,0,10,1,5,49,2,0,30,17,120,0.108,28,4,7,45,4,1,8,0,5,39,2
2678,2021-03-26,Ark.-Pine Bluff,"Alcorn Birmingham, Ala.",Away,W,3,0,3,0,41,17,117,0.205,36,4,4,50,3,0,6,1,3,48,1,0,31,22,108,0.083,31,3,5,53,4,0,8,5,4,38,1
2678,2021-03-27,Ark.-Pine Bluff,Prairie View,Away,W,3,2,5,0,57,24,199,0.166,56,8,13,98,7,5,12,0,11,76,NA,0,54,27,187,0.144,51,7,14,98,8,2,6,0,5,66,NA
31,2020-10-17,Arkansas,Mississippi St.,Away,W,3,2,5,0,62,25,174,0.213,57,5,12,78,2,3,14,4,10,77,NA,0,57,23,170,0.2,52,2,12,72,5,3,18,0,12,71,1
31,2020-10-18,Arkansas,Mississippi St.,Away,W,3,2,5,0,71,30,191,0.215,66,4,11,92,9,0,22,2,11,86,1,0,64,25,194,0.201,60,9,12,80,4,3,28,0,17,90,NA
31,2020-10-31,Arkansas,Ole Miss,Home,W,3,1,4,0,53,23,139,0.216,48,13,9,58,5,0,10,1,5,71,2,0,41,17,127,0.189,38,5,14,49,13,1,22,3,12,58,NA
31,2020-11-01,Arkansas,Ole Miss,Home,W,3,0,3,0,47,8,101,0.386,40,8,8,46,3,0,8,2,4,59,NA,0,32,12,95,0.211,31,3,8,41,8,0,2,4,1,36,NA
31,2020-11-04,Arkansas,Missouri,Away,L,2,3,5,0,53,16,159,0.233,49,8,10,69,11,2,12,0,8,69,2,0,71,21,174,0.287,64,11,11,77,8,1,10,0,6,88,NA
31,2020-11-05,Arkansas,Missouri,Away,L,0,3,3,0,44,16,120,0.233,38,5,8,45,3,2,4,0,4,53,NA,0,54,16,125,0.304,51,3,5,54,5,1,12,0,7,64,NA
31,2020-11-13,Arkansas,Texas A&M,Home,W,3,1,4,0,52,21,135,0.23,50,9,10,52,7,1,8,1,5,66,1,0,48,24,137,0.175,44,7,4,55,9,2,14,5,9,64,NA
31,2020-11-14,Arkansas,Texas A&M,Home,W,3,1,4,0,59,20,180,0.217,54,4,14,81,3,1,9,3,5.5,68.5,1,0,56,31,184,0.136,54,3,6,93,4,2,18,3,11,70,3
31,2021-01-29,Arkansas,Kentucky,Home,L,0,3,3,0,32,21,92,0.12,29,4,9,19,3,1,4,2,3,39,NA,0,42,7,71,0.493,41,3,10,33,4,1,18,1,10,55,NA
31,2021-01-30,Arkansas,Kentucky,Home,L,0,3,3,0,32,23,124,0.073,31,1,6,48,3,0,9,2,4.5,37.5,NA,0,44,14,113,0.265,42,3,6,57,1,0,22,1,11,58,NA
31,2021-02-04,Arkansas,Georgia,Away,W,3,1,4,0,54,27,155,0.174,53,9,19,66,2,8,6,1,11,74,1,0,42,25,141,0.121,42,2,10,62,9,10,8,4,14,58,NA
31,2021-02-05,Arkansas,Georgia,Away,W,3,0,3,0,47,17,116,0.259,41,4,10,54,4,6,2,1,7,58,1,0,33,16,110,0.155,27,4,9,44,4,8,0,1,8,45,NA
31,2021-02-12,Arkansas,Alabama,Home,W,3,0,3,0,38,16,108,0.204,35,11,5,53,2,1,22,0,12,61,2,0,20,24,106,-0.038,19,2,1,45,11,3,12,1,9,31,1
31,2021-02-13,Arkansas,Alabama,Home,W,3,1,4,0,53,22,144,0.215,50,11,13,59,8,1,20,0,11,75,NA,0,38,18,122,0.164,37,8,8,59,11,1,22,2,12,58,2
31,2021-02-18,Arkansas,LSU,Away,W,3,1,4,0,48,15,126,0.262,45,5,13,47,4,0,20,0,10,63,1,0,53,21,129,0.248,48,4,16,52,5,0,10,2,5,62,1
31,2021-02-19,Arkansas,LSU,Away,L,1,3,4,0,54,21,154,0.214,53,4,6,64,5,1,20,3,11,69,2,0,65,24,169,0.243,62,5,7,67,4,3,8,2,7,77,1
31,2021-03-05,Arkansas,Florida,Away,L,0,3,3,0,32,18,99,0.141,27,0,8,29,5,0,8,1,4,36,NA,0,44,12,88,0.364,43,5,10,46,0,2,23,1,13.5,62.5,1
31,2021-03-06,Arkansas,Florida,Away,L,0,3,3,0,30,17,105,0.124,30,3,11,37,3,0,10,1,5,38,NA,0,43,13,94,0.319,43,3,8,50,3,4,14,0,11,57,1
31,2021-03-13,Arkansas,Tennessee,Home,L,1,3,4,0,47,20,147,0.184,43,4,7,58,4,0,4,1,2,53,NA,0,61,17,144,0.306,58,4,11,71,4,2,12,1,8,73,NA
31,2021-03-14,Arkansas,Tennessee,Home,W,3,1,4,0,61,20,135,0.304,58,6,10,51,3,0,6,1,3,70,1,0,50,15,123,0.285,45,3,8,46,6,2,22,1,13,66,2
31,2021-03-19,Arkansas,South Carolina,Home,W,3,2,5,0,63,19,159,0.277,57,9,18,62,5,1,18,3,10,82,NA,0,54,25,147,0.197,51,5,9,66,9,1,8,4,5,64,1
31,2021-03-20,Arkansas,South Carolina,Home,W,3,0,3,0,43,11,98,0.327,38,4,9,41,5,1,16,1,9,56,2,0,36,17,102,0.186,36,5,11,39,4,1,14,1,8,49,NA
30,2020-10-02,Arkansas St.,Little Rock,Home,L,1,3,4,0,52,20,153,0.209,48,7,8,60,5,6,8,3,10,69,3,0,52,27,159,0.157,50,5,2,71,7,6,6,1,9,66,5
30,2020-10-03,Arkansas St.,Little Rock,Home,W,3,1,4,0,62,21,183,0.224,56,4,6,80,5,3,14,4,10,76,3,0,54,22,170,0.188,52,5,4,79,4,4,4,1,6,65,4
30,2020-10-08,Arkansas St.,ULM,Home,W,3,0,3,0,37,15,129,0.171,33,3,5,72,2,1,20,2,11,51,2,0,33,25,136,0.059,32,2,8,69,3,1,4,0,3,38,2
30,2020-10-09,Arkansas St.,ULM,Home,W,3,1,4,0,47,18,139,0.209,43,2,4,73,3,5,18,2,14,63,2,0,49,35,171,0.082,46,3,11,62,2,4,0,2,4,56,2
30,2020-10-09,Arkansas St.,ULM,Home,W,3,0,3,0,34,11,94,0.245,30,9,3,42,0,4,6,1,7,50,NA,0,17,28,94,-0.117,17,0,0,45,9,1,2,0,2,19,4
30,2020-10-16,Arkansas St.,UT Arlington,Away,L,1,3,4,0,59,28,222,0.14,54,3,3,125,4,3,18,0,12,74,NA,0,57,23,222,0.153,51,4,5,113,3,1,4,0,3,64,1
30,2020-10-16,Arkansas St.,UT Arlington,Away,L,2,3,5,0,58,27,199,0.156,45,5,4,84,7,6,18,0,15,78,6,0,60,30,193,0.155,54,7,2,94,5,3,18,0,12,79,3
30,2020-10-17,Arkansas St.,UT Arlington,Away,W,3,1,4,0,64,16,181,0.265,58,1,7,83,3,4,12,0,10,75,NA,0,68,25,192,0.224,64,3,8,83,1,4,4,0,6,77,1
30,2020-10-23,Arkansas St.,Louisiana,Away,L,1,3,4,0,53,22,160,0.194,49,0,2,67,4,4,20,6,14,67,2,0,62,26,170,0.212,58,4,5,73,0,3,12,5,9,75,2
30,2020-10-23,Arkansas St.,Louisiana,Away,W,3,1,4,0,49,17,160,0.2,48,4,8,74,2,4,22,1,15,68,3,0,43,27,153,0.105,42,2,4,86,4,3,10,3,8,53,4
30,2020-10-24,Arkansas St.,Louisiana,Away,L,0,3,3,0,36,15,127,0.165,31,1,5,57,3,3,16,4,11,48,NA,0,49,17,132,0.242,45,3,4,65,1,1,16,1,9,61,3
30,2020-10-30,Arkansas St.,Little Rock,Away,W,3,1,4,0,51,22,149,0.195,46,6,5,63,2,2,18,1,11,68,2,0,45,29,152,0.105,43,2,5,68,6,0,20,2,10,57,6
30,2020-10-31,Arkansas St.,Little Rock,Away,W,3,0,3,0,43,14,126,0.23,40,3,4,59,1,0,22,1,11,57,NA,0,42,19,135,0.17,35,1,9,54,3,0,14,1,7,50,1
30,2020-11-06,Arkansas St.,Texas St.,Home,L,0,3,3,0,29,19,104,0.096,27,4,3,43,5,1,10,1,6,39,3,0,45,13,109,0.294,38,5,6,51,4,6,6,0,9,59,1
30,2020-11-06,Arkansas St.,Texas St.,Home,L,0,3,3,0,29,19,104,0.096,27,4,3,43,5,1,10,1,6,39,3,0,47,20,120,0.225,45,4,8,56,4,2,10,0,7,58,3
30,2020-11-06,Arkansas St.,Texas St.,Home,L,0,3,3,0,18,18,96,0,18,4,3,43,4,4,14,2,11,33,3,0,45,13,109,0.294,38,5,6,51,4,6,6,0,9,59,1
30,2020-11-06,Arkansas St.,Texas St.,Home,L,0,3,3,0,18,18,96,0,18,4,3,43,4,4,14,2,11,33,3,0,47,20,120,0.225,45,4,8,56,4,2,10,0,7,58,3
30,2020-11-07,Arkansas St.,Texas St.,Home,L,2,3,5,0,52,27,169,0.148,50,5,8,69,5,5,22,1,16,73,7,0,62,30,176,0.182,59,5,6,78,5,5,6,1,8,75,5
30,2021-04-02,Arkansas St.,Kansas,Away,L,0,3,3,0,26,22,102,0.039,22,4,7,34,7,0,4,1,2,32,NA,0,38,10,89,0.315,33,7,6,44,4,1,18,2,10,55,1
30,2021-04-03,Arkansas St.,Kansas,Away,L,0,3,3,0,31,18,125,0.104,31,4,8,54,5,0,6,0,3,38,1,0,42,9,118,0.28,39,5,4,67,4,1,14,0,8,55,NA
725,2021-02-19,Army West Point,Colgate,Away,L,2,3,5,0,60,32,164,0.171,51,6,15,65,5,3,6,0,6,72,2,0,42,17,147,0.17,27,5,7,53,6,8,14,0,15,62,NA
725,2021-02-21,Army West Point,Colgate,Home,W,3,0,3,0,42,14,120,0.233,34,4,7,51,2,1,2,1,2,48,NA,0,32,21,120,0.092,31,2,6,48,4,1,8,1,5,39,NA
725,2021-03-12,Army West Point,Holy Cross,Away,L,1,3,4,0,58,32,179,0.145,56,3,14,81,5,2,12,3,8,69,NA,0,47,20,162,0.167,44,5,7,77,3,3,8,3,7,59,3
725,2021-03-14,Army West Point,Holy Cross,Home,W,3,0,3,0,41,10,135,0.23,37,5,6,75,2,2,14,3,9,55,NA,0,27,21,138,0.043,24,2,5,72,5,0,6,2,3,32,NA
725,2021-03-19,Army West Point,Holy Cross,Home,W,3,2,5,0,73,37,194,0.186,69,6,9,99,5,0,14,3,7,86,NA,0,40,19,169,0.124,37,5,6,70,6,3,16,0,11,56,NA
725,2021-03-21,Army West Point,Holy Cross,Home,W,3,1,4,0,59,19,171,0.234,52,4,7,85,4,2,8,2,6,69,1,0,48,23,166,0.151,44,4,9,77,4,1,10,0,6,58,NA
725,2021-04-02,Army West Point,Holy Cross ,Away,W,3,2,5,0,55,34,201,0.104,45,5,13,94,3,0,14,0,7,67,2,0,38,27,171,0.064,35,3,5,94,5,1,28,1,15,56,5
725,2021-04-03,Army West Point,Colgate,Away,W,3,1,4,0,61,27,146,0.233,56,8,11,58,3,1,8,3,5,74,NA,0,45,18,131,0.206,44,3,9,52,8,6,16,4,14,62,NA
725,2021-04-14,Army West Point,Notre Dame ,Away,L,1,3,4,0,44,43,173,0.006,38,2,4,70,10,1,6,0,4,50,NA,0,37,17,149,0.134,33,10,9,64,2,1,32,1,17,64,1
37,2020-10-21,Auburn,Florida,Home,L,0,3,3,0,27,26,111,0.009,23,1,10,42,2,1,6,0,4,32,4,0,33,12,89,0.236,30,2,7,44,1,3,12,2,9,44,NA
37,2020-10-22,Auburn,Florida,Home,L,0,3,3,0,27,20,92,0.076,26,2,5,38,5,0,14,0,7,36,3,0,41,15,106,0.245,40,5,10,38,2,0,10,1,5,51,NA
37,2020-10-28,Auburn,South Carolina,Away,L,0,3,3,0,26,25,103,0.01,23,4,6,33,7,0,12,0,6,36,NA,0,37,16,90,0.233,36,7,4,42,4,3,8,1,7,51,NA
37,2020-10-29,Auburn,South Carolina,Away,L,1,3,4,0,44,20,148,0.162,42,3,12,63,6,1,32,2,17,64,NA,0,55,29,155,0.168,52,6,10,71,3,3,10,3,8,69,2
37,2020-11-07,Auburn,Kentucky,Away,L,0,3,3,0,25,12,87,0.149,23,2,1,27,7,0,14,0,7,34,NA,0,54,14,104,0.385,51,7,4,43,2,1,10,0,6,67,NA
37,2020-11-08,Auburn,Kentucky,Away,L,0,3,3,0,29,17,107,0.112,28,1,8,30,5,2,4,1,4,34,NA,0,44,11,89,0.371,42,5,4,48,1,2,6,2,5,54,NA
37,2020-11-18,Auburn,Tennessee,Home,L,0,3,3,0,25,11,86,0.163,25,2,9,30,7,0,10,2,5,32,NA,0,48,16,104,0.308,43,7,13,46,2,0,6,0,3,58,NA
37,2020-11-19,Auburn,Tennessee,Home,L,0,3,3,0,31,17,99,0.141,30,0,14,42,5,1,6,1,4,35,NA,0,39,10,102,0.284,35,5,5,46,0,0,12,1,6,50,NA
43,2021-02-07,Austin Peay,Tennessee Tech,Home,W,3,0,3,0,44,19,119,0.21,40,4,0,52,3,0,6,0,3,51,1,0,40,17,116,0.198,38,3,6,48,4,3,4,3,5,48,1
43,2021-02-08,Austin Peay,Tennessee Tech,Home,W,3,0,3,0,42,17,117,0.214,41,2,9,44,5,0,12,0,6,50,1,0,28,16,97,0.124,30,5,5,45,3,5,6,1,8,41,2
43,2021-02-14,Austin Peay,Tennessee St.,Away,W,3,0,3,0,45,17,105,0.267,42,8,5,43,2,1,4,3,3,56,NA,0,33,16,102,0.167,29,2,4,38,8,1,6,2,4,39,3
43,2021-02-14,Austin Peay,Tennessee St.,Away,W,3,0,3,0,45,17,105,0.267,42,8,5,43,2,1,4,3,3,56,NA,0,29,19,107,0.093,27,1,3,50,6,2,10,1,7,37,NA
43,2021-02-14,Austin Peay,Tennessee St.,Away,W,3,0,3,0,47,18,120,0.242,45,6,3,55,1,0,6,3,3,56,NA,0,33,16,102,0.167,29,2,4,38,8,1,6,2,4,39,3
43,2021-02-14,Austin Peay,Tennessee St.,Away,W,3,0,3,0,47,18,120,0.242,45,6,3,55,1,0,6,3,3,56,NA,0,29,19,107,0.093,27,1,3,50,6,2,10,1,7,37,NA
43,2021-02-21,Austin Peay,Morehead St.,Home,L,0,3,3,0,34,23,122,0.09,32,1,1,59,7,0,8,2,4,39,NA,0,42,16,121,0.215,41,7,6,61,1,3,12,3,9,58,NA
43,2021-02-22,Austin Peay,Morehead St.,Home,L,0,3,3,0,20,10,98,0.102,19,2,2,36,11,2,4,0,4,26,NA,0,51,16,108,0.324,47,11,4,55,2,3,6,0,6,68,NA
43,2021-02-28,Austin Peay,Eastern Ill.,Away,W,3,1,4,0,72,18,132,0.409,66,3,7,57,2,1,6,0,4,79,NA,0,45,18,125,0.216,40,2,5,36,3,3,6,0,6,53,NA
43,2021-03-01,Austin Peay,Eastern Ill.,Away,W,3,1,4,0,58,16,137,0.307,55,6,5,58,3,2,12,0,8,72,1,0,43,16,133,0.203,40,3,8,48,6,2,14,0,9,55,2
43,2021-03-07,Austin Peay,Murray St.,Home,W,3,1,4,0,62,20,159,0.264,58,10,5,77,8,1,16,4,9,81,NA,0,55,18,158,0.234,49,8,3,71,10,1,6,2,4,67,1
43,2021-03-08,Austin Peay,Murray St.,Home,W,3,0,3,0,45,13,102,0.314,43,6,5,47,1,2,16,0,10,61,NA,0,30,18,99,0.121,26,1,4,40,6,2,6,1,5,36,1
43,2021-03-14,Austin Peay,Southeast Mo. St.,Away,L,0,3,3,0,40,15,112,0.223,35,2,9,44,5,3,6,0,6,48,NA,0,42,13,108,0.269,38,5,6,50,2,0,10,0,5,52,NA
