ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,s,kills,errors,total_attacks,hit_pct,assists,aces,s_err,digs,ret_att,r_err,block_solos,block_assists,b_err,pts,bhe,defensive_kills,defensive_errors,defensive_total_attacks,defensive_hit_pct,defensive_assists,defensive_aces,defensive_s_err,defensive_digs,defensive_ret_att,defensive_r_err,defensive_block_solos,defensive_block_assists,defensive_b_err,defensive_pts
196,2025-10-10,East Carolina,Temple,Away,W,3,2,5,55,18,156,0.237,45,10,7,55,91,4,6,4,5,73,1,59,22,176,0.21,43,4,10,55,101,10,6,2,0,70
196,2025-10-12,East Carolina,Fla. Atlantic,Home,L,1,3,4,57,34,186,0.124,55,4,4,77,99,4,4,16,0,73,NA,63,24,177,0.22,58,4,5,84,88,4,6,20,1,83
199,2025-08-29,East Texas A&M,Providence,Home,L,0,3,3,27,22,111,0.045,24,2,10,39,66,8,0,8,1,33,NA,37,19,102,0.176,36,8,9,49,50,2,4,16,2,57
199,2025-08-29,East Texas A&M,Little Rock,Home,L,1,3,4,43,23,156,0.128,43,3,7,79,84,7,0,14,1,53,NA,57,26,172,0.18,53,7,10,80,77,3,3,18,2,76
199,2025-08-30,East Texas A&M,North Texas,Home,L,0,3,3,24,16,86,0.093,24,4,1,28,68,7,2,6,0,33,NA,50,11,96,0.406,42,7,5,36,46,4,1,16,2,66
199,2025-09-05,East Texas A&M,Grand Canyon,Away,L,0,3,3,22,9,87,0.149,21,0,9,33,66,6,1,10,0,28,NA,49,12,102,0.363,44,6,8,46,35,0,1,2,0,57
199,2025-09-06,East Texas A&M,Northern Ariz. ,Away,L,0,3,3,43,23,154,0.13,39,5,3,75,72,7,0,8,3,52,NA,46,7,143,0.273,41,7,6,80,60,5,0,10,1,58
199,2025-09-13,East Texas A&M,Notre Dame ,Away,L,0,3,3,28,12,90,0.178,26,3,6,40,65,13,1,8,0,36,NA,44,20,110,0.218,39,13,9,46,56,3,0,6,1,60
199,2025-09-22,East Texas A&M,Abilene Christian,Home,W,3,2,5,63,28,198,0.177,59,7,9,88,107,3,3,10,5,78,NA,74,29,211,0.213,72,3,7,95,97,7,3,18,6,89
199,2025-09-25,East Texas A&M,Houston Christian,Home,L,0,3,3,39,13,109,0.239,37,5,5,50,69,7,0,6,2,47,NA,50,12,128,0.297,47,7,5,49,57,5,2,6,0,62
199,2025-09-27,East Texas A&M,UIW,Home,L,2,3,5,61,21,204,0.196,56,6,10,100,101,4,2,10,3,74,NA,75,29,216,0.213,72,4,9,116,95,6,2,6,2,84
199,2025-10-11,East Texas A&M,Southeastern La.,Away,L,1,3,4,43,21,147,0.15,38,4,5,57,88,7,2,18,1,58,NA,61,24,162,0.228,56,7,5,72,74,4,2,18,1,79
199,2025-10-15,East Texas A&M,Nicholls,Home,W,3,0,3,49,8,102,0.402,46,11,5,53,44,1,0,8,0,64,NA,32,12,105,0.19,31,1,3,43,69,11,0,0,3,33
201,2025-09-12,Eastern Ill.,Indiana St.,Away,L,1,3,4,43,31,147,0.082,39,3,2,72,86,6,2,6,6,51,NA,56,21,156,0.224,55,6,9,68,76,3,3,16,3,73
201,2025-09-13,Eastern Ill.,Montana ,Away,L,1,3,4,52,20,166,0.193,48,3,5,78,87,8,2,10,3,62,NA,69,22,183,0.257,65,8,17,87,93,3,0,12,1,83
201,2025-09-13,Eastern Ill.,Butler ,Away,W,3,1,4,51,20,138,0.225,50,2,4,78,77,9,1,14,1,61,NA,54,32,176,0.125,52,9,11,60,92,2,0,18,2,72
201,2025-09-19,Eastern Ill.,Iowa St. ,Away,L,1,3,4,48,30,141,0.128,44,3,5,47,84,7,1,14,0,59,NA,54,18,134,0.269,53,7,11,46,77,3,4,6,5,68
201,2025-09-21,Eastern Ill.,Illinois,Away,L,0,3,3,46,20,134,0.194,41,1,5,53,72,4,0,18,0,56,NA,47,17,126,0.238,45,4,4,54,64,1,1,14,1,59
201,2025-09-26,Eastern Ill.,Lindenwood,Home,W,3,1,4,54,21,138,0.239,50,5,3,55,74,5,2,8,1,65,NA,59,25,150,0.227,56,5,15,56,98,5,4,4,3,70
201,2025-09-27,Eastern Ill.,Lindenwood,Home,W,3,1,4,58,18,151,0.265,54,6,7,56,76,5,3,8,6,71,NA,52,24,139,0.201,52,5,8,66,90,6,2,4,1,61
201,2025-10-03,Eastern Ill.,Southern Ind.,Away,L,0,3,3,42,13,125,0.232,39,2,8,57,65,5,0,8,1,48,NA,48,8,117,0.342,44,5,9,60,55,2,1,6,0,57
201,2025-10-04,Eastern Ill.,Southern Ind.,Away,L,0,3,3,42,16,136,0.191,37,4,6,69,70,7,0,10,1,51,NA,47,12,140,0.25,40,7,6,71,60,4,2,10,0,61
201,2025-10-14,Eastern Ill.,Western Ill.,Away,W,3,1,4,70,16,153,0.353,65,4,6,68,75,8,0,8,1,78,NA,52,15,143,0.259,48,8,9,58,91,4,4,0,2,64
202,2025-08-29,Eastern Ky.,Mercer ,Away,W,3,0,3,30,14,82,0.195,27,5,11,38,41,3,2,10,0,42,NA,24,24,97,0,22,3,13,33,62,5,1,2,3,29
202,2025-09-05,Eastern Ky.,IU Indy ,Away,W,3,0,3,41,6,87,0.402,39,8,11,32,43,4,2,10,0,56,NA,24,21,80,0.038,24,4,5,31,62,8,0,6,1,31
202,2025-09-06,Eastern Ky.,Miami (OH) ,Away,W,3,1,4,59,23,149,0.242,56,4,8,75,71,1,1,18,1,73,1,43,22,147,0.143,41,1,6,56,85,4,3,8,2,51
202,2025-09-06,Eastern Ky.,Xavier,Away,L,1,3,4,49,16,141,0.234,49,5,13,72,78,6,2,8,3,60,NA,56,20,158,0.228,47,6,14,63,78,5,2,10,0,69
202,2025-09-09,Eastern Ky.,Marshall,Away,W,3,2,5,68,29,192,0.203,65,9,7,91,101,8,2,8,2,83,NA,60,20,180,0.222,55,8,5,85,99,9,5,16,2,81
202,2025-09-12,Eastern Ky.,UTRGV,Home,W,3,0,3,51,18,114,0.289,51,7,6,56,62,4,1,6,0,62,NA,38,14,116,0.207,37,4,6,43,71,7,1,14,4,50
202,2025-09-13,Eastern Ky.,Northern Ky.,Home,W,3,2,5,58,26,166,0.193,56,9,4,70,100,11,1,16,1,76,NA,66,30,177,0.203,64,11,8,69,100,9,0,26,0,90
202,2025-09-19,Eastern Ky.,Cincinnati,Home,L,1,3,4,56,22,165,0.206,51,5,6,63,94,9,1,8,0,66,NA,61,12,149,0.329,58,9,5,66,74,5,5,18,2,84
202,2025-09-26,Eastern Ky.,Bellarmine,Away,W,3,1,4,44,24,130,0.154,40,7,7,53,70,3,2,12,1,59,NA,45,31,149,0.094,41,3,10,51,88,7,2,10,1,55
202,2025-09-28,Eastern Ky.,FGCU,Home,L,2,3,5,70,28,178,0.236,67,3,8,70,96,7,2,8,3,79,NA,63,17,159,0.289,61,7,10,64,92,3,5,14,2,82
202,2025-10-03,Eastern Ky.,Austin Peay,Away,W,3,0,3,47,16,117,0.265,41,6,4,47,53,2,1,12,1,60,NA,33,17,105,0.152,29,2,5,43,69,6,1,14,1,43
202,2025-10-04,Eastern Ky.,Lipscomb,Away,L,0,3,3,39,13,110,0.236,38,2,5,45,65,5,1,10,0,47,NA,51,18,122,0.27,49,5,10,48,66,2,1,8,0,61
202,2025-10-10,Eastern Ky.,Queens (NC),Home,W,3,0,3,45,15,102,0.294,41,4,4,43,57,4,1,8,0,54,NA,36,20,103,0.155,34,4,5,39,69,4,1,12,3,47
204,2025-08-29,Eastern Mich.,Radford,Away,W,3,1,4,60,33,145,0.186,58,5,6,64,79,5,0,14,0,72,NA,39,23,133,0.12,34,5,6,43,90,5,1,18,2,54
204,2025-08-29,Eastern Mich.,Marshall ,Away,L,1,3,4,52,35,144,0.118,48,9,5,61,80,8,3,8,1,68,NA,40,18,129,0.171,38,8,7,48,84,9,1,16,1,57
204,2025-08-30,Eastern Mich.,Kansas City ,Away,W,3,2,5,60,27,170,0.194,55,12,7,66,86,7,0,16,1,80,NA,49,28,154,0.136,46,7,6,67,99,12,1,10,2,62
204,2025-09-02,Eastern Mich.,Michigan,Away,L,0,3,3,29,17,92,0.13,27,4,7,33,63,7,0,2,3,34,NA,43,8,90,0.389,38,7,10,35,46,4,2,6,3,55
204,2025-09-04,Eastern Mich.,Purdue Fort Wayne,Home,W,3,0,3,41,5,85,0.424,36,3,6,36,41,2,1,20,0,55,NA,31,23,97,0.082,31,2,6,31,68,3,0,2,3,34
204,2025-09-05,Eastern Mich.,Valparaiso,Home,W,3,1,4,56,18,178,0.213,56,4,9,91,87,7,4,26,4,77,NA,55,34,194,0.108,53,7,3,89,87,4,2,14,1,71
204,2025-09-06,Eastern Mich.,Niagara,Home,W,3,0,3,51,13,133,0.286,50,5,4,58,56,3,1,20,2,67,NA,34,17,113,0.15,34,3,1,60,69,5,0,8,1,41
204,2025-09-18,Eastern Mich.,IU Indy,Away,L,1,3,4,37,23,147,0.095,35,11,7,64,87,9,3,16,2,59,NA,56,22,158,0.215,51,9,7,74,73,11,2,8,0,71
204,2025-09-19,Eastern Mich.,Oakland ,Away,W,3,0,3,50,10,105,0.381,46,4,4,51,44,3,0,14,4,61,NA,30,16,108,0.13,27,3,6,38,70,4,0,8,2,37
204,2025-09-20,Eastern Mich.,Butler,Away,L,1,3,4,46,23,129,0.178,44,5,6,54,84,6,1,24,1,64,NA,60,20,140,0.286,58,6,11,56,79,5,4,16,0,78
204,2025-09-26,Eastern Mich.,NIU,Away,L,0,3,3,36,22,115,0.122,33,2,6,55,65,5,2,6,0,43,NA,42,15,117,0.231,38,5,9,49,57,2,2,10,0,54
204,2025-10-03,Eastern Mich.,Bowling Green,Home,L,2,3,5,49,30,154,0.123,44,5,4,55,88,6,3,14,1,64,NA,63,23,160,0.25,60,6,17,65,92,5,0,24,0,81
204,2025-10-04,Eastern Mich.,Toledo,Home,L,1,3,4,48,26,179,0.123,45,4,5,75,84,8,3,14,2,62,NA,56,23,174,0.19,55,8,10,78,84,4,2,18,0,75
204,2025-10-07,Eastern Mich.,Central Mich.,Away,L,0,3,3,25,25,108,0,23,3,6,41,65,5,5,6,1,36,NA,37,14,98,0.235,35,5,9,53,46,3,4,14,1,53
204,2025-10-09,Eastern Mich.,Kent St.,Home,W,3,0,3,41,13,108,0.259,38,11,2,49,52,5,3,8,2,59,NA,35,18,110,0.155,33,5,5,47,71,11,1,8,0,45
207,2025-08-29,Eastern Wash.,New Mexico St. ,Away,L,1,3,4,25,20,95,0.053,22,3,8,43,82,15,0,6,0,31,NA,49,24,126,0.198,46,15,11,46,58,3,1,14,2,72
207,2025-08-29,Eastern Wash.,UC San Diego,Away,L,0,3,3,21,20,80,0.013,21,1,6,25,68,7,0,6,1,25,NA,41,9,81,0.395,41,7,5,38,32,1,2,6,1,53
207,2025-08-30,Eastern Wash.,Northwestern ,Away,L,0,3,3,21,15,75,0.08,21,1,2,27,68,12,0,6,1,25,NA,46,14,88,0.364,41,12,6,34,41,1,1,8,0,63
207,2025-09-04,Eastern Wash.,CSUN ,Away,L,1,3,4,46,14,143,0.224,42,2,10,61,98,9,0,12,1,54,NA,74,24,165,0.303,65,9,11,74,74,2,1,8,1,88
207,2025-09-04,Eastern Wash.,Colorado St. ,Away,L,0,3,3,27,20,81,0.086,26,0,3,27,63,6,0,14,0,34,NA,43,13,90,0.333,40,6,11,32,49,0,0,18,0,58
207,2025-09-05,Eastern Wash.,Portland,Away,L,0,3,3,32,11,94,0.223,26,4,5,35,65,12,2,10,0,43,NA,45,15,106,0.283,41,12,8,50,56,4,1,8,0,62
207,2025-09-13,Eastern Wash.,Pacific ,Away,W,3,2,5,38,19,119,0.16,36,5,6,38,87,11,4,28,1,61,3,55,40,160,0.094,46,11,7,52,91,5,0,12,0,72
207,2025-09-18,Eastern Wash.,Seattle U,Home,W,3,2,5,56,21,147,0.238,52,5,7,61,90,10,18,6,2,82,NA,61,30,161,0.193,59,10,12,65,99,5,5,2,0,77
207,2025-09-19,Eastern Wash.,Washington St.,Away,L,0,3,3,26,15,77,0.143,24,2,7,24,65,5,1,10,0,34,NA,45,14,88,0.352,38,5,8,30,45,2,4,8,1,58
207,2025-09-24,Eastern Wash.,Montana St.,Home,L,2,3,5,49,22,148,0.182,45,9,10,52,98,15,8,4,0,68,NA,58,23,149,0.235,49,15,8,65,81,9,7,4,0,82
207,2025-09-27,Eastern Wash.,Northern Colo.,Away,L,1,3,4,45,20,144,0.174,39,5,7,59,78,4,3,6,0,56,NA,59,21,149,0.255,50,4,15,65,84,5,2,12,0,71
207,2025-10-03,Eastern Wash.,Idaho,Home,L,0,3,3,31,17,124,0.113,26,9,7,55,69,6,6,10,0,51,NA,46,18,127,0.22,43,6,6,63,61,9,2,12,0,60
207,2025-10-11,Eastern Wash.,Idaho St.,Away,L,0,3,3,21,19,103,0.019,20,0,5,42,68,5,0,14,1,28,NA,45,11,104,0.327,43,5,5,57,36,0,2,10,0,57
1068,2025-08-29,Elon,Coppin St.,Home,L,1,3,4,42,26,137,0.117,37,7,5,53,74,5,3,6,1,55,NA,49,20,132,0.22,47,5,9,55,78,7,2,6,1,59
1068,2025-08-30,Elon,Bethune-Cookman,Home,L,2,3,5,61,35,196,0.133,60,7,12,103,96,7,2,10,1,75,NA,42,29,185,0.07,39,7,3,88,93,7,1,20,1,60
1068,2025-09-02,Elon,App State,Away,L,0,3,3,34,16,109,0.165,29,6,10,42,67,2,0,6,0,43,NA,45,16,110,0.264,41,2,7,51,56,6,2,14,0,56
1068,2025-09-05,Elon,Davidson,Away,L,0,3,3,30,20,99,0.101,26,2,3,42,69,5,2,14,0,41,NA,42,19,110,0.209,38,5,5,42,55,2,3,10,1,55
1068,2025-09-06,Elon,Coastal Carolina ,Away,L,0,3,3,29,22,103,0.068,26,4,8,38,67,5,1,10,0,39,NA,39,15,99,0.242,36,5,8,46,50,4,3,8,2,51
1068,2025-09-11,Elon,Clemson,Away,L,0,3,3,17,16,86,0.012,15,1,6,33,63,11,0,4,0,20,NA,41,8,88,0.375,37,11,10,48,33,1,0,8,0,56
1068,2025-09-12,Elon,Wofford,Away,L,0,3,3,32,20,112,0.107,31,1,5,39,69,4,1,2,1,35,NA,43,9,95,0.358,41,4,5,46,44,1,2,6,1,52
1068,2025-09-13,Elon,USC Upstate,Away,L,1,3,4,43,26,132,0.129,41,5,7,56,89,8,0,14,2,55,NA,54,17,136,0.272,48,8,10,53,69,5,0,18,0,71
1068,2025-09-19,Elon,Hampton,Home,W,3,0,3,47,12,91,0.385,43,4,9,35,43,2,2,8,2,57,NA,23,16,85,0.082,22,2,6,25,64,4,1,2,0,27
1068,2025-09-20,Elon,Hampton,Home,W,3,0,3,44,12,98,0.327,43,7,12,40,46,3,2,6,2,56,NA,22,16,80,0.075,20,3,7,37,61,7,1,6,1,29
1068,2025-09-24,Elon,N.C. Central,Home,W,3,0,3,39,13,95,0.274,38,5,7,48,45,5,2,6,1,49,NA,27,17,102,0.098,27,5,11,36,66,5,3,2,2,36
1068,2025-09-27,Elon,Radford,Away,L,2,3,5,59,26,160,0.206,58,13,7,63,103,11,2,22,0,85,NA,65,32,174,0.19,55,11,6,63,104,13,3,16,4,87
1068,2025-10-04,Elon,Hofstra,Away,L,0,3,3,30,17,96,0.135,30,2,5,28,63,7,0,12,1,38,NA,49,16,102,0.324,48,7,14,41,58,2,0,18,1,65
1068,2025-10-05,Elon,Hofstra,Away,L,0,3,3,18,21,86,-0.035,17,1,2,29,65,13,1,6,2,23,NA,38,10,83,0.337,34,13,9,43,39,1,1,24,0,64
1068,2025-10-11,Elon,Northeastern,Home,L,2,3,5,64,25,180,0.217,61,6,13,90,109,8,5,10,3,80,NA,73,26,207,0.227,63,8,12,81,101,6,4,14,0,92
1068,2025-10-12,Elon,Northeastern,Home,L,0,3,3,26,20,98,0.061,23,3,3,35,64,7,3,0,0,32,NA,45,9,96,0.375,42,7,10,45,46,3,3,6,0,58
198,2025-08-29,ETSU,South Carolina,Away,L,0,3,3,29,14,92,0.163,27,4,11,28,63,2,0,4,3,35,NA,46,14,95,0.337,45,2,11,42,48,4,0,10,2,53
198,2025-08-30,ETSU,Campbell ,Away,L,0,3,3,24,20,88,0.045,23,2,6,30,64,9,0,8,2,30,NA,37,10,80,0.338,35,9,10,41,42,2,1,10,3,52
198,2025-08-30,ETSU,Clemson ,Away,L,0,3,3,29,9,86,0.233,27,4,11,31,61,7,1,10,1,39,NA,47,11,91,0.396,45,7,12,42,47,4,1,4,2,57
198,2025-09-05,ETSU,American ,Away,W,3,0,3,46,6,106,0.377,42,8,8,35,52,5,0,12,0,60,NA,37,15,96,0.229,35,5,6,43,66,8,1,0,0,43
198,2025-09-05,ETSU,Akron,Away,L,1,3,4,40,21,125,0.152,40,5,7,49,86,12,2,18,0,56,NA,55,24,139,0.223,51,12,11,53,76,6,2,18,0,78
198,2025-09-06,ETSU,Cleveland St.,Away,W,3,0,3,39,13,106,0.245,33,2,11,54,48,8,0,16,2,49,NA,27,21,112,0.054,26,8,12,46,63,2,1,6,1,39
198,2025-09-12,ETSU,VCU,Home,W,3,1,4,51,25,138,0.188,45,10,17,46,82,6,0,20,0,71,NA,47,28,129,0.147,47,6,14,52,85,10,6,16,0,67
198,2025-09-12,ETSU,Western Ky.,Home,L,0,3,3,33,15,94,0.191,32,7,9,32,68,3,1,4,0,43,NA,46,10,92,0.391,43,3,5,41,48,7,4,14,0,60
198,2025-09-13,ETSU,High Point,Home,W,3,2,5,66,31,164,0.213,64,2,6,62,97,12,1,22,0,80,NA,50,34,159,0.101,48,12,2,57,98,2,4,12,0,72
198,2025-09-18,ETSU,Virginia Tech,Away,W,3,1,4,52,22,127,0.236,51,5,9,62,64,3,3,6,1,63,NA,39,24,131,0.115,38,3,13,42,84,5,2,18,2,53
198,2025-09-25,ETSU,Mercer,Away,W,3,0,3,49,19,126,0.238,46,3,14,47,64,7,2,6,2,57,1,29,18,109,0.101,28,7,9,45,66,3,3,10,2,44
198,2025-09-27,ETSU,Chattanooga,Home,W,3,2,5,66,25,169,0.243,64,10,15,60,97,2,0,16,0,84,NA,57,26,150,0.207,53,2,3,68,91,10,0,24,0,71
198,2025-10-03,ETSU,Western Caro.,Away,W,3,1,4,47,22,138,0.181,44,9,8,61,74,6,2,18,0,67,NA,47,25,140,0.157,46,6,13,64,86,9,4,12,0,63
198,2025-10-04,ETSU,Samford,Away,W,3,1,4,54,13,131,0.313,49,5,18,55,78,7,1,14,0,67,NA,52,20,142,0.225,49,7,14,55,75,5,0,20,3,69
198,2025-10-09,ETSU,The Citadel,Home,W,3,0,3,40,8,80,0.4,38,7,12,32,46,2,2,18,0,58,NA,28,21,88,0.08,27,2,6,29,61,7,0,8,0,34
198,2025-10-10,ETSU,Furman,Home,W,3,1,4,66,17,147,0.333,63,10,7,62,66,2,0,14,0,83,NA,41,16,126,0.198,39,2,2,51,86,10,1,6,0,47
219,2025-08-29,Evansville,Butler,Away,L,1,3,4,44,20,129,0.186,43,5,13,59,77,5,1,14,2,57,NA,57,19,146,0.26,52,5,18,57,77,5,0,14,1,69
219,2025-08-30,Evansville,Purdue Fort Wayne ,Away,W,3,2,5,62,36,205,0.127,59,5,12,85,97,3,4,12,4,77,NA,56,31,185,0.135,55,3,11,87,99,5,0,24,3,71
219,2025-09-03,Evansville,Michigan St.,Home,L,1,3,4,36,30,118,0.051,35,6,11,34,81,4,2,8,2,48,1,51,20,112,0.277,44,4,17,41,71,6,1,22,2,67
219,2025-09-05,Evansville,Florida A&M ,Away,W,3,2,5,63,39,194,0.124,55,11,13,81,99,4,1,14,0,82,NA,47,21,165,0.158,42,4,9,69,94,11,2,30,0,68
219,2025-09-05,Evansville,Queens (NC) ,Away,W,3,1,4,61,22,168,0.232,54,2,17,72,84,6,0,16,0,71,NA,39,24,142,0.106,38,6,4,73,75,2,1,18,0,55
219,2025-09-12,Evansville,UAB,Home,L,2,3,5,45,24,130,0.162,37,8,13,38,95,12,5,2,2,59,NA,59,20,118,0.331,50,12,15,50,76,8,1,16,2,80
219,2025-09-12,Evansville,Western Ill.,Home,W,3,2,5,74,29,186,0.242,68,5,14,82,95,7,3,16,2,90,NA,46,21,159,0.157,42,7,7,73,93,5,6,14,0,66
219,2025-09-13,Evansville,Morehead St.,Home,L,0,3,3,28,21,101,0.069,28,4,5,39,64,7,1,16,1,41,NA,40,15,105,0.238,36,7,10,43,55,4,2,10,0,54
219,2025-09-18,Evansville,Southern Ind.,Home,L,1,3,4,57,21,156,0.231,54,5,6,63,86,2,0,8,2,66,NA,66,13,152,0.349,60,2,11,72,82,5,1,8,1,73
219,2025-09-26,Evansville,Bradley,Home,L,0,3,3,29,23,87,0.069,28,6,7,26,62,3,1,6,0,39,NA,41,13,85,0.329,35,3,11,29,55,6,2,4,0,48
219,2025-09-27,Evansville,Southern Ill.,Away,L,1,3,4,46,25,151,0.139,43,3,9,63,84,8,1,4,1,52,1,50,17,138,0.239,48,8,10,65,73,3,0,12,1,64
219,2025-10-03,Evansville,Belmont,Home,L,0,3,3,39,18,104,0.202,36,2,8,49,67,4,0,8,0,45,NA,43,12,110,0.282,40,4,7,44,53,2,1,8,0,52
219,2025-10-04,Evansville,Indiana St.,Home,W,3,1,4,53,18,162,0.216,49,1,15,72,74,3,2,8,0,60,NA,42,25,147,0.116,40,3,5,79,70,1,1,6,2,49
219,2025-10-10,Evansville,UNI,Away,L,0,3,3,25,23,116,0.017,22,1,4,48,67,3,0,12,1,32,NA,42,16,113,0.23,39,3,6,57,47,1,3,12,0,54
219,2025-10-14,Evansville,Indiana St.,Away,W,3,1,4,64,18,153,0.301,59,4,16,71,75,7,2,10,2,75,NA,41,20,140,0.15,39,7,9,60,80,4,0,16,1,56
220,2025-08-29,Fairfield,Old Dominion,Away,W,3,1,4,52,18,137,0.248,49,9,9,63,74,7,4,16,1,73,NA,46,28,146,0.123,44,7,7,56,86,9,5,8,4,62
220,2025-08-29,Fairfield,Towson ,Away,W,3,2,5,64,21,165,0.261,62,5,8,64,96,8,1,8,1,74,NA,69,25,177,0.249,67,8,11,67,97,5,1,10,4,83
220,2025-08-30,Fairfield,West Virginia ,Away,L,2,3,5,69,26,165,0.261,68,10,11,70,109,9,0,16,2,87,NA,71,27,176,0.25,69,9,9,63,106,10,1,24,4,93
220,2025-09-05,Fairfield,High Point ,Away,W,3,2,5,54,34,182,0.11,46,6,6,80,99,6,0,26,4,73,NA,61,30,199,0.156,48,6,12,79,101,6,2,20,1,79
220,2025-09-06,Fairfield,Villanova,Away,L,1,3,4,43,17,126,0.206,37,2,7,35,86,9,0,6,1,48,NA,60,10,117,0.427,55,9,8,52,59,2,1,14,2,77
220,2025-09-10,Fairfield,Yale,Home,W,3,0,3,53,12,107,0.383,49,6,10,49,61,1,2,10,0,66,NA,40,14,122,0.213,37,1,5,40,66,6,3,2,0,45
220,2025-09-12,Fairfield,Northeastern,Home,W,3,1,4,69,24,159,0.283,66,3,9,64,84,7,1,10,0,78,NA,49,21,143,0.196,48,7,7,53,91,3,1,22,1,68
220,2025-09-13,Fairfield,UConn,Home,L,2,3,5,63,16,134,0.351,59,8,10,49,91,9,2,16,2,81,NA,64,19,144,0.313,57,9,11,42,91,8,1,16,2,82
220,2025-09-19,Fairfield,Central Conn. St.,Away,W,3,0,3,40,7,98,0.337,36,6,3,46,44,3,2,18,1,57,NA,34,22,114,0.105,30,3,5,43,70,6,1,4,0,40
220,2025-09-26,Fairfield,Merrimack,Home,W,3,0,3,46,11,104,0.337,44,9,5,57,51,11,1,16,0,64,NA,23,19,106,0.038,21,11,1,41,68,9,1,8,1,39
220,2025-09-27,Fairfield,Quinnipiac,Home,W,3,1,4,46,16,116,0.259,43,13,2,42,72,8,2,16,2,69,NA,52,23,130,0.223,50,8,7,45,86,13,3,8,3,67
220,2025-09-30,Fairfield,Sacred Heart,Home,W,3,1,4,47,13,133,0.256,45,4,8,51,67,3,2,28,0,67,NA,51,35,160,0.1,49,3,9,66,87,4,1,4,2,57
220,2025-10-03,Fairfield,Saint Peter's,Away,W,3,1,4,58,22,137,0.263,55,6,10,50,79,5,0,16,2,72,NA,51,27,141,0.17,49,5,10,45,90,6,1,20,1,67
220,2025-10-04,Fairfield,Rider,Away,W,3,1,4,48,18,132,0.227,46,12,6,56,72,8,1,22,2,72,NA,50,23,136,0.199,48,8,12,56,89,12,0,12,2,64
220,2025-10-10,Fairfield,Marist,Home,W,3,0,3,41,6,79,0.443,37,6,8,39,41,3,1,16,0,56,NA,29,19,95,0.105,24,3,8,29,66,6,0,4,0,34
220,2025-10-11,Fairfield,Siena,Home,W,3,0,3,42,12,109,0.275,40,7,6,57,48,4,3,14,0,59,NA,31,19,117,0.103,31,4,7,46,68,7,0,6,0,38
222,2025-08-29,Fairleigh Dickinson,BYU,Away,L,0,3,3,25,19,81,0.074,24,4,7,25,66,10,0,0,0,29,NA,39,6,75,0.44,34,10,7,29,38,4,1,12,2,56
222,2025-08-29,Fairleigh Dickinson,High Point ,Away,L,1,3,4,37,26,125,0.088,34,5,13,35,78,4,0,10,0,47,NA,48,29,126,0.151,46,4,15,50,74,5,4,22,2,67
222,2025-08-30,Fairleigh Dickinson,Central Mich. ,Away,W,3,1,4,42,17,97,0.258,40,6,9,41,69,10,4,24,2,64,NA,39,35,121,0.033,37,10,9,35,86,6,0,12,1,55
222,2025-09-05,Fairleigh Dickinson,Robert Morris,Away,L,2,3,5,48,33,163,0.092,45,3,9,60,95,2,4,18,0,64,NA,58,31,159,0.17,53,2,8,71,85,3,4,14,3,71
222,2025-09-05,Fairleigh Dickinson,Duquesne,Away,L,1,3,4,43,24,139,0.137,35,5,7,42,88,13,0,10,0,53,NA,48,15,124,0.266,41,13,8,40,67,5,0,22,0,72
222,2025-09-06,Fairleigh Dickinson,Loyola Maryland ,Away,W,3,1,4,56,26,167,0.18,51,6,9,71,85,8,2,18,3,73,NA,47,30,156,0.109,44,8,6,71,88,6,3,14,2,65
222,2025-09-12,Fairleigh Dickinson,Temple ,Away,L,1,3,4,36,20,121,0.132,35,5,12,51,85,6,0,14,4,48,NA,57,20,138,0.268,48,6,9,59,60,5,0,16,2,71
222,2025-09-13,Fairleigh Dickinson,Hofstra ,Away,L,0,3,3,25,20,109,0.046,25,4,7,39,64,9,0,6,2,32,NA,39,10,96,0.302,34,9,9,49,43,4,1,24,0,61
222,2025-09-19,Fairleigh Dickinson,Iona,Home,W,3,2,5,60,22,184,0.207,55,5,9,99,88,9,1,14,1,73,NA,60,27,196,0.168,55,9,15,86,98,5,0,12,6,75
222,2025-09-19,Fairleigh Dickinson,Manhattan,Home,W,3,0,3,44,17,109,0.248,41,9,4,55,47,4,1,4,2,56,NA,25,15,105,0.095,24,4,5,36,70,9,0,14,3,36
222,2025-09-24,Fairleigh Dickinson,NJIT,Away,W,3,1,4,69,22,185,0.254,65,4,12,79,84,5,0,12,1,79,NA,46,22,169,0.142,42,5,2,81,85,4,1,10,1,57
222,2025-10-03,Fairleigh Dickinson,New Haven,Away,W,3,0,3,45,13,102,0.314,43,6,7,41,48,3,5,0,0,56,NA,24,17,98,0.071,20,3,3,32,66,6,6,2,0,34
222,2025-10-04,Fairleigh Dickinson,New Haven,Away,W,3,0,3,43,17,112,0.232,39,6,8,45,59,4,4,2,0,54,NA,35,17,104,0.173,32,4,6,40,67,6,8,4,0,49
222,2025-10-08,Fairleigh Dickinson,Le Moyne,Home,W,3,0,3,41,9,96,0.333,37,8,8,49,41,4,2,6,4,54,NA,25,18,96,0.073,25,4,8,41,65,8,0,6,3,32
28755,2025-08-30,FGCU,Missouri,Home,L,0,3,3,35,15,99,0.202,30,2,5,34,71,6,0,4,1,39,NA,49,11,97,0.392,47,6,3,46,47,2,1,12,0,62
